Taxon	6.147.1	2.32.1	6.147.3	6.19.2	4.161.3	6.19.1	5.131.3	2.79.1	1.507.1	2.52.2	6.184.1	4.161.1	2.45.1	5.131.1	4.75.3	3.33.1	1.203.2	1.110.2	1.56.2	4.60.1	6.84.1	2.503.1	2.25.1	1.97.2	2.199.1	5.125.3	1.153.1	2.47.2	1.97.1	1.511.2	3.31.1	6.181.3	1.68.2	1.9.1	2.47.1	2.79.2	4.87.1	1.9.2	4.87.2	5.131.2	2.25.2	1.153.2	2.26.2	1.49.2	4.87.3	6.181.1	2.76.1	2.126.1	4.68.3	3.43.3	1.72.1	2.144.1	4.75.1	1.506.1	3.107.1	6.184.2	2.52.1	1.7.1	4.75.2	1.8.1	1.50.2	1.154.2	1.8.2	2.33.2	2.510.1	2.24.2	2.32.2	6.184.3	5.125.1	1.49.1	5.136.1	1.511.1	2.504.2	2.76.2	5.136.3	2.81.2	1.154.1	2.24.1	2.126.2	2.157.2	4.68.1	1.91.2	1.121.1	5.125.2	1.68.1	6.147.2	1.155.2	2.504.1	2.1.1	5.127.3	6.84.3	2.48.2	1.39.2	1.95.2	1.39.1	2.26.1	1.121.2	3.98.1	3.43.2	3.33.3	6.84.2	1.120.2	1.56.1	6.19.3	2.45.2	2.33.1	1.110.1	1.63.1	2.144.2	2.48.1	4.161.2	1.203.1	1.506.2	1.7.2	1.120.1	2.81.1	6.181.2	3.33.2	2.57.1	4.60.3	3.45.1	3.43.1	2.55.1	2.116.1	5.127.1	3.107.3	1.72.2	3.107.2	5.136.2	1.155.1	1.63.2	2.1.2	1.50.1	4.93.1	3.98.3	2.57.2	3.98.2	4.93.3	2.116.2	3.45.2	1.91.1	4.93.2	3.45.3	2.157.1	4.68.2	1.95.1	4.60.2	2.510.2	5.127.2	5.63.3	5.63.2	3.31.2	3.31.3	2.503.2	2.55.2	5.63.1	2.199.2	1.507.2
Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces	0.0	2.31294090436e-05	0.000123589025295	6.06170818937e-05	3.63728949187e-05	0.000122880314574	3.33722676456e-05	3.06729648488e-05	0.0	0.0	0.0	3.09492123425e-05	0.00022846698652	0.000190809349658	0.0	0.0	2.97805175854e-05	0.0	1.51427965717e-05	0.0	0.0	8.26890478356e-05	0.000189031946399	9.59232613909e-05	0.0	0.0	9.15771881224e-05	0.0	0.0	0.000293923139099	0.0	0.000132358293902	0.000187617260788	0.000985794857706	2.42771479207e-05	7.67047633658e-05	0.000100694794079	2.1396781924e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000208911570717	0.0	0.0	0.0	0.0	2.82055621369e-05	0.0	0.0	3.23928606135e-05	3.3422459893e-05	0.0	0.0	4.0586886377e-05	0.0	9.21800583807e-05	2.75216733177e-05	2.32045480914e-05	0.0	0.0	3.43725294744e-05	0.0	2.44415114631e-05	0.0	0.0	0.00021750041827	6.3664530368e-05	0.0	0.0	0.000222560183983	0.0	0.0	3.68174956739e-05	2.46542245014e-05	0.000165796236425	0.0	6.86624553694e-05	0.0	2.41277807267e-05	2.98151460942e-05	0.0	0.0	0.0	0.0	2.41388466459e-05	0.0	0.0	5.84043920103e-05	2.61465251268e-05	0.0	2.87761503266e-05	0.0	0.000507435887427	0.0	0.0	0.0	0.0	0.0	2.59976602106e-05	0.0	5.21811730328e-05	6.5223062875e-05	6.42756138321e-05	2.88929660074e-05	0.0	0.0	0.0	0.00881488736533	0.0	9.00231809691e-05	0.0	0.0	5.54661933552e-05	0.0	0.0	0.0	0.0	2.80678118334e-05	0.0	0.0	0.0	0.0	0.000117764823647	0.0	0.0	0.0	5.24769101595e-05	2.54627861381e-05	3.61232525377e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.59753708368e-05	0.0	0.0	0.0	0.000747384155456	0.0	0.0	0.0	3.38157716759e-05	0.0	9.36461113452e-05	0.000106157112527	0.0	0.0	0.0	0.0	0.0	0.0	3.42747463669e-05
Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Mobiluncus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.36375206822e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Trueperella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.62384550798e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.1173772754e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Actinobacteria;Actinobacteria;Actinomycetales;Cellulomonadaceae;Cellulomonas	0.0	0.0	0.0	0.0	0.0	0.0	3.33722676456e-05	0.0	0.0	0.0	3.41320226637e-05	0.0	0.0	6.36031165527e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.40141983995e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.88875408037e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.61964303068e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.95475757336e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048971596474	0.0	2.25057952423e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.15875923937e-05	0.0	0.0	0.0	0.0	6.36375206822e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.87376937323e-05	0.0	0.0	2.79876854184e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00031847133758	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.59232613909e-05	0.0	0.0	0.0	0.0	0.0	2.44935949249e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000116867939229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.82776932918e-05	0.0	0.0	0.0	0.0	0.0	2.87761503266e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.21378069161e-05	0.0	0.0	0.0	0.0	0.00048971596474	0.0	0.0	0.0	0.0	0.00011093238671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae;Kocuria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000106157112527	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae;Rothia	3.52174678641e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.54046748291e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000105017747999	0.0	0.0	0.0	0.0	0.0	0.0	4.89871898499e-05	0.0	0.0	0.0	1.61605714378e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4685262898e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.07266861269e-05	0.0	0.000139227288549	0.0	0.0	0.0	0.000173664711331	9.77660458523e-05	0.0	0.0	1.67308014054e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.82555614535e-05	0.0	0.0	0.0	0.0	0.0	2.41388466459e-05	0.0	0.0	0.0	0.0	0.0	2.87761503266e-05	0.0	0.0	0.0	0.0	0.0	0.000104367792099	0.0	0.0	0.000217627856366	0.0	2.17410209583e-05	6.42756138321e-05	0.0	0.0	0.0	0.0	0.000979431929481	0.0	0.0	0.0	0.0	0.0	0.0	2.64746372975e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.88824118236e-05	0.0	0.0	0.0	0.0	2.54627861381e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.68230556726e-05	0.0	0.0	0.0	4.00528697881e-05	0.0	0.0	0.0	0.0
Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	0.000316957210777	0.00448710535446	0.00477877564472	0.00412196156877	0.000727457898374	0.00946178422217	0.000100116802937	0.0161033065456	0.000700339558574	0.0045135102387	0.000750904498601	0.00136176534307	4.56933973041e-05	0.000604229607251	0.00061144365064	0.0016589728794	0.00226331933649	0.00639691017169	0.0	0.000992972807822	0.00880134115675	0.00806218216397	0.0982336014786	0.0393285371703	0.002871812723	0.0124510960691	0.000595251722796	0.0	0.0450030322675	0.00521713571901	5.77750816073e-05	0.00536051090301	0.0	0.0656442411804	2.42771479207e-05	0.00864207000588	0.0128889336421	0.0139293050325	0.000914273421534	0.0	0.00189958283671	0.0135135135135	0.000245013965796	0.00320908417675	0.00127467404764	0.0126540722834	0.0111180953878	0.000308111022672	0.000146214862741	0.00059512001587	0.00572572911378	0.0112799772505	0.00292734427488	0.0160020731431	0.00755347593583	0.00190883408414	0.0130815544609	0.00892911500294	0.000187321041505	0.0523889998464	0.000743085179579	0.000881772827474	0.0017358177545	0.00504674244791	0.0481902863232	0.0136037357209	0.000195532091705	0.00276587456175	0.00249823653891	0.000267692822486	0.000169772080981	0.000470075425739	0.000107310529846	0.00367224303572	0.00527816936039	0.00716863238962	0.0177828504105	0.018885135968	0.00509823427008	0.0028785535863	6.86624553694e-05	0.000190742624619	0.0130772571539	0.0120453190221	9.51520053285e-05	0.000646226753788	0.0309285870596	0.000698257530073	0.00429671470297	0.00158522569651	0.00996416993687	8.76065880154e-05	0.0125503320609	3.39708530081e-05	0.0235964432678	0.0174841697382	0.0395409656895	0.00233330696828	0.001699830017	0.00749485785129	0.00135678129729	0.000204666393778	0.0	0.00870511425462	0.000208724692131	0.0221975823985	0.000867720786734	0.0011846116063	0.00106387170495	0.0	0.0	0.233594515181	0.0151791916437	0.00546890824387	0.000169448445311	0.00331303040343	0.0241277941095	0.00704194740274	0.00346817748597	0.000295578150863	0.000443655723159	0.00280678118334	0.0140001007201	0.000239427116209	0.000189525554362	0.00478313741386	0.0607666490019	0.000235305190833	0.00228700273796	0.17818505791	0.00556255247691	0.00786800091666	0.00137268359643	7.11060546806e-05	0.00165796912372	0.000984550136322	0.00107222926211	0.0	0.0	0.00660509375875	0.00117880297916	0.0	0.0005406529424	0.0269058295964	0.0	0.000292774329547	0.0	0.0026714459624	0.000408507856968	0.0789904949197	0.0245222929936	0.00667386004876	0.000351000351	8.01057395762e-05	0.00353739532198	8.69338433452e-05	0.125286697248	0.00137098985468
Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Scardovia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.15875923937e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
