Taxon	6.147.1	2.32.1	6.147.3	6.19.2	4.161.3	6.19.1	5.131.3	2.79.1	1.507.1	2.52.2	6.184.1	4.161.1	2.45.1	5.131.1	4.75.3	3.33.1	1.203.2	1.110.2	1.56.2	4.60.1	6.84.1	2.503.1	2.25.1	1.97.2	2.199.1	5.125.3	1.153.1	2.47.2	1.97.1	1.511.2	3.31.1	6.181.3	1.68.2	1.9.1	2.47.1	2.79.2	4.87.1	1.9.2	4.87.2	5.131.2	2.25.2	1.153.2	2.26.2	1.49.2	4.87.3	6.181.1	2.76.1	2.126.1	4.68.3	3.43.3	1.72.1	2.144.1	4.75.1	1.506.1	3.107.1	6.184.2	2.52.1	1.7.1	4.75.2	1.8.1	1.50.2	1.154.2	1.8.2	2.33.2	2.510.1	2.24.2	2.32.2	6.184.3	5.125.1	1.49.1	5.136.1	1.511.1	2.504.2	2.76.2	5.136.3	2.81.2	1.154.1	2.24.1	2.126.2	2.157.2	4.68.1	1.91.2	1.121.1	5.125.2	1.68.1	6.147.2	1.155.2	2.504.1	2.1.1	5.127.3	6.84.3	2.48.2	1.39.2	1.95.2	1.39.1	2.26.1	1.121.2	3.98.1	3.43.2	3.33.3	6.84.2	1.120.2	1.56.1	6.19.3	2.45.2	2.33.1	1.110.1	1.63.1	2.144.2	2.48.1	4.161.2	1.203.1	1.506.2	1.7.2	1.120.1	2.81.1	6.181.2	3.33.2	2.57.1	4.60.3	3.45.1	3.43.1	2.55.1	2.116.1	5.127.1	3.107.3	1.72.2	3.107.2	5.136.2	1.155.1	1.63.2	2.1.2	1.50.1	4.93.1	3.98.3	2.57.2	3.98.2	4.93.3	2.116.2	3.45.2	1.91.1	4.93.2	3.45.3	2.157.1	4.68.2	1.95.1	4.60.2	2.510.2	5.127.2	5.63.3	5.63.2	3.31.2	3.31.3	2.503.2	2.55.2	5.63.1	2.199.2	1.507.2
Actinobacteria;Actinobacteria	0.000669131889417	0.00508846998959	0.00988712202356	0.00503121779718	0.00243698395955	0.0113049889408	0.063273819456	0.0166860928777	0.000764006791171	0.00454380225373	0.000921564611919	0.0018879019529	0.000274160383825	0.014151693433	0.000772349874493	0.00266878245817	0.00229309985408	0.00811683413295	0.000863139404585	0.00305530094714	0.0231035205365	0.0083515938314	0.102476318498	0.0432613908873	0.00289356887999	0.0171707135316	0.00128208063371	0.000583336033963	0.0513812501307	0.011756925564	0.00086662622411	0.01009231991	0.00262664165103	0.0681652903247	0.00245199193999	0.0092045716039	0.0132665391199	0.0141004792879	0.00104872539529	0.000449671393981	0.00217893325387	0.0138034073678	0.000245013965796	0.00617131572451	0.00142035108165	0.0475721491032	0.0115502475053	0.00187434205459	0.000950396607815	0.00107121602857	0.00609240142156	0.0118171190243	0.00316729052692	0.0235981989569	0.0115307486631	0.00206154081087	0.0131910235359	0.0175538283581	0.000240841339078	0.0537102473498	0.00121095362598	0.0010906137603	0.00187406872609	0.0130013698301	0.0493245797958	0.0145685396727	0.00136872464193	0.00385664199455	0.0161944509758	0.00118788689978	0.00176138534018	0.000641011944189	0.000214621059691	0.0039318965837	0.00688456873094	0.008088929791	0.0209859725341	0.0249993836444	0.00828981182127	0.00297371238254	0.00154490524581	0.000190742624619	0.0145973073397	0.0166666666667	0.0006660640373	0.00122065053493	0.033335764826	0.000729996508712	0.00675887706085	0.00396306424127	0.0167206961269	0.00102207686018	0.0148773727972	3.39708530081e-05	0.0248050415815	0.0214220458054	0.045161793981	0.00672308787471	0.001899810019	0.00788932405399	0.00636643531806	0.000321618618794	0.000857922786949	0.0252448313384	0.000260905865164	0.0301982781111	0.00581694305181	0.00326490515884	0.00114267701643	0.000159159637116	0.000435587498639	0.276199804114	0.0165942010342	0.00621159948687	0.000169448445311	0.00451081831851	0.0427089688835	0.00865029341448	0.00426241660489	0.00106408134311	0.000921438809638	0.00294712024251	0.0148814020245	0.000348257623577	0.00154779202729	0.00595865423591	0.0630041806512	0.000282366228999	0.00251248188114	0.180666921217	0.0161628883291	0.00870827285922	0.0019145323845	0.00369751484339	0.00462056968906	0.00161567201858	0.00375280241739	0.000252479711452	3.05903946161e-05	0.00848026868178	0.00120559395596	0.000170154840905	0.00220420045748	0.0298953662182	0.00189178963299	0.000351329195456	5.78971746179e-05	0.00287434059245	0.00068084642828	0.119539261132	0.0309978768577	0.00751308795908	0.000405000405	0.000120158609364	0.00353739532198	8.69338433452e-05	0.126433486239	0.00167946257198
Actinobacteria;Coriobacteriia	0.0	4.62588180872e-05	0.0	0.000303085409468	0.000327356054268	0.0	0.00310362089104	0.0	0.0	0.00245365321701	3.41320226637e-05	0.0	0.0	0.00184449038003	0.0	0.0	0.0	0.000150870522917	0.00177170719889	7.63825236786e-05	0.0	0.000496134287014	0.000273046144798	0.0	0.0	0.000310501148854	0.0	6.48151148848e-05	0.0	0.0	0.0	0.0	0.00262664165103	0.0	0.000291325775048	0.0	0.0	0.0	0.0	0.0	1.86233611442e-05	0.0	0.0	0.0	0.0	0.000805801772764	0.000235719336843	0.00038513877834	7.31074313704e-05	0.0	0.0	0.000473948623969	0.0	0.0	0.000200534759358	0.000229060090097	5.47345374932e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.43725294744e-05	0.0	0.000146649068778	0.0	8.81730543146e-05	0.0	0.0	0.0	0.0	0.0	9.83509818706e-05	4.84367053353e-05	0.0	0.00017257957151	0.00107767553677	0.0	0.000102993683054	0.0	0.0	0.0	0.000903944050621	0.0	0.0	0.0	0.000289666159751	7.92612848254e-05	0.0	0.000146010980026	0.0	0.0	0.0	0.0	0.0	0.000197737878668	0.0	0.0	0.0	0.0	0.000571948524633	0.000652883569097	0.0	0.0	0.00202468183571	0.000375608558097	0.0	7.9579818558e-05	0.000326690623979	0.0	0.0	0.0	0.0	7.64545477713e-05	0.000388263353486	0.0	0.0	0.00023646252069	0.0	0.0	0.0	0.0	6.31751847874e-05	0.0	0.0	0.0	9.66339185054e-05	6.36375206822e-05	0.000183669185558	5.09255722761e-05	0.0	0.0	0.000108719286801	0.0	0.000438639243591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000270255661856	0.0	0.000289485873089	0.0	5.44677142624e-05	0.00140469167018	0.00222929936306	0.0	0.0	0.0	0.0	0.000144889738909	0.0	0.0
Bacteroidetes;Bacteroidia	0.739355520338	0.242766277322	0.277333772761	0.292538037219	0.493871167206	0.164782501843	0.206574336726	0.352739095761	0.812224108659	0.0945413788925	0.743327189569	0.70418742843	0.000297007082477	0.163205597074	0.149031344532	0.694063762262	0.00113165966825	0.508403488126	0.661694781792	0.659486709441	0.152347024308	0.524207218754	0.299909684737	0.0752038369305	0.812200852841	0.65298391604	0.686073399116	0.546391418479	0.319956502645	0.443481029711	0.841176300662	0.0880182654446	0.278799249531	0.083792562905	0.467699254692	0.308404285239	0.020390695801	0.337470044505	0.726417123803	0.668384641992	0.845444725864	0.635960217643	0.704611162836	0.549765490002	0.336950979678	0.238368102188	0.695097037794	0.645929083113	0.769784698615	0.687522317001	0.199131268686	0.348794590666	0.389240810059	0.536652521784	0.539171122995	0.515079789265	0.0927203065134	0.374779308805	0.665150258235	0.0502995851897	0.669629833494	0.029191321499	0.835527427457	0.499891855519	0.132677963771	0.251833127508	0.557926382167	0.504129333853	0.617005643075	0.477647649322	0.597279402402	0.757953889874	0.517022132797	0.7952817241	0.464577254696	0.656438449057	0.0531644637532	0.519242622223	0.248777252756	0.741691447603	0.431474869541	0.354844862665	0.127467065579	0.605098389982	0.55697226319	0.546169311409	0.14233958227	0.864791950995	0.0956139715644	0.702175722268	0.173724620372	0.653077911459	0.439366208231	0.957230696063	0.146873471267	0.0470339917462	0.0567547523323	0.0860159772206	0.217478252175	0.680256966555	0.328080154464	0.751885854628	0.56664500195	0.067247007617	0.00187852222918	0.467845030003	0.294767965034	0.182502419786	0.291973679026	0.761817603056	0.551889360775	0.0430950048972	0.701175744166	0.678864807688	0.619249343387	0.571548714289	0.253480503633	0.589871767007	0.806867520915	0.668124852211	0.855504743704	0.710564724374	0.641562169512	0.815488757809	0.83201718365	0.788852857722	0.199375846435	0.567414937174	0.755419552263	0.0693012600229	0.178631402183	0.428615079062	0.657154210165	0.656308884702	0.451130680583	0.798040997677	0.135637001657	0.75473399459	0.858641786479	0.237895326057	0.0129936237475	0.800110600647	0.777043044292	0.0239162929746	0.42397708232	0.758461178124	0.837019453451	0.50747328554	0.851820583349	0.0715924521234	0.105201698514	0.760060744115	0.797013797014	0.840108943806	0.618250072192	0.795705468139	0.105504587156	0.697525363312
Bacteroidetes;Flavobacteriia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.21811730328e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cyanobacteria[Melainabacteria];[Melainabacteria]	0.0	0.0148028217879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000413420257593	0.00521336165283	0.0	0.0	0.00280619172626	0.0	0.0	0.0	0.0	0.0	0.0328057553957	0.0	0.0	0.0106687424163	0.0	0.0	0.0	0.0	3.30895734754e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.6890394751e-05	0.0	0.0	0.0001337971635	0.0	0.00111083683041	0.000946900721101	0.0	0.000392865561405	0.0	0.000146214862741	0.0	0.0	0.000284369174381	0.0126691621077	0.0	0.0	0.0	0.0	0.000223227875074	0.012282908293	0.0	0.0	0.0	0.0	0.000144192641369	0.0	1.92960790367e-05	0.0	3.89559797429e-05	0.0	0.00230885059394	0.0	4.27341296126e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00137324910739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00309119010819	0.0	0.0	0.0	0.0	0.0	3.15030085373e-05	0.0	0.0	0.0	2.81761573357e-05	0.0	0.0	2.59976602106e-05	0.0	0.0	6.5223062875e-05	0.0	0.0	0.0487016824934	0.0	0.0	0.0	0.0	0.0	8.47242226553e-05	0.0	0.0	0.0	0.0	0.000591156301726	0.0	0.0	0.0	0.00853231177764	0.0128877376966	0.0	0.0	0.0	0.0	0.0	5.24769101595e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.60685302074e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.40511323712e-05	0.0	0.0	0.0	2.72338571312e-05	0.0	0.0	0.0	0.0	4.00528697881e-05	0.0	0.0	0.0	0.0
Euryarchaeota;Methanobacteria	0.0	0.000624494044177	0.000123589025295	0.0018791295387	0.000109118684756	0.00159744408946	0.000700817620557	0.00168701306668	0.0	0.0	6.82640453273e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000603482091669	0.0	0.0	0.0	0.0	0.0	0.00374100719424	0.000304586197894	3.10501148854e-05	0.0	0.0	0.0164997176854	0.0	0.0	0.0	0.0	0.0	0.0	0.00299148577127	0.0	0.0	0.0	0.00197163611207	0.0	0.0	0.0	0.0	0.0	2.98445101024e-05	0.000314292449124	5.1351837112e-05	0.000584859450963	0.0	0.0	0.000473948623969	0.0	0.000113375012147	0.0	7.63533633657e-05	0.0	0.0	0.0	0.000860347211553	0.0	0.0	0.0	0.0	0.00113429347266	0.00272074714418	0.000464388717798	0.00124659135177	0.0	0.0	0.0	0.0	2.68276324614e-05	0.0	0.0	0.0	0.0	0.0	0.000248694354638	0.0	0.00260917330404	0.0	0.0	8.94454382826e-05	0.0	0.0	0.00184793444696	0.0	9.65553865836e-05	0.0	0.0	5.84043920103e-05	0.0	0.0	0.000230209202613	3.15030085373e-05	0.0	0.0	0.0	0.0	0.0	0.000497046956318	0.0	0.00282916213275	0.0	0.0	0.0	0.000404501524104	7.8805311478e-05	5.3053212372e-05	0.000217793749319	0.0	2.57274434639e-05	0.0	0.0	0.0	0.016085196073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00306188541483	0.0	0.0	0.0680285096093	0.00128568429891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6790976799e-05	0.0	0.0	0.0	0.0155667261229	0.0	0.0	0.000879210063574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00372706422018	0.0
Firmicutes;Bacilli	0.0109174150379	0.000717011680352	0.0229875587048	0.000363702491362	0.00258247553923	0.000983042516589	0.0335057567162	0.000674805226673	0.00263157894737	0.0149339634072	0.00197965731449	0.0043638389403	0.0280557459447	0.00467482906662	0.00730514256291	0.00887189844201	0.084755353048	0.00253462478501	0.0107513855659	0.019019248396	0.00220033528919	0.00806218216397	0.0113839238831	0.00498800959233	0.00080497780872	0.000838353101906	0.00123629203965	0.00372686910588	0.0140111671093	0.00725010409778	0.00086662622411	0.0428509976506	0.0131332082552	0.00866206629066	0.00580223835304	0.0116846922861	0.00906253146712	0.00149777473468	0.000564698289771	0.00124524386026	0.00035384386174	0.00557488181251	2.45013965796e-05	0.000839298938534	0.00203947847622	0.0280836840063	0.00192504125088	0.0127095796852	0.00146214862741	0.0056338028169	0.00169233372821	0.0131757717463	0.00412707553508	0.00753134009264	0.00180481283422	0.000458120180194	0.00268199233716	0.0051139476835	0.00125772699296	0.00556153018897	0.00346773083803	0.00417681865646	0.000184334628796	0.00360481603422	0.00151239129688	0.00837449830195	0.00689250623259	0.00529801324503	0.00117564072419	0.00266019742346	0.00381987182208	0.00519219674793	0.00201207243461	0.00244816202381	0.00209815427991	0.00108982587004	0.00670078421266	0.00613890190084	0.0181961369477	0.000618532175568	0.00130458665202	0.00171668362157	0.0149592240506	0.00169946332737	0.0106570245968	0.00104114310332	0.00148321054295	0.000222172850478	0.00700026552731	0.0040423255261	0.00965705511005	0.00648288751314	0.0281598075616	0.000135883412032	0.0270783574573	0.00305579182812	0.0122565283579	0.00514118484537	0.016398360164	0.00898819419008	0.00208735584199	0.00228056838781	0.0098271155596	0.00522306855277	0.153569192235	0.0107400643534	0.0199575780949	0.0011701651233	0.00212774340991	0.00318319274232	0.000326690623979	0.177277179236	0.00511976124932	0.00315081133392	0.0118613911717	0.0105252427432	0.00565755172223	0.00382525537927	0.00129725722758	0.00183258453535	0.00300320797215	0.0294712024251	0.0133705997885	0.00243780336504	0.00167414239687	0.00336441021484	0.00276747335571	0.0146830439079	0.000161056530842	0.00299096347206	0.0156905961377	0.00471061543554	0.00339558573854	0.0071461584954	0.00298978038704	0.00123699888923	0.00848035870943	0.00414788097385	0.00055062710309	0.0170165127344	0.00332208112308	0.000425387102263	0.00299438552714	0.00896860986547	0.00135127830928	0.000234219463637	0.000636868920797	0.00111592046531	0.000245104714181	0.00767898113031	0.0198513800425	0.00795268353115	0.00572400572401	0.000841110265551	0.000613629800751	0.0314990292387	0.00258027522936	0.00565533315053
Firmicutes;Clostridia	0.195492164113	0.389915577657	0.424899068963	0.559798751288	0.366566034991	0.583189972966	0.531987318538	0.419330102448	0.034337860781	0.300617957107	0.198033995495	0.211754510848	0.000662554260909	0.502655430116	0.728132844178	0.254327755338	0.0316269096757	0.392353881899	0.180471849541	0.181790406355	0.770326906957	0.374705420267	0.481317342631	0.717410071942	0.0612218257767	0.247127864373	0.206208933355	0.368538743235	0.407223070328	0.423371788277	0.11970996909	0.781542635915	0.540337711069	0.344300974482	0.392828530504	0.505586663598	0.361016010472	0.341728004108	0.0571420888459	0.246246973366	0.119487485101	0.150900900901	0.231832214436	0.401481115774	0.107655328138	0.518130539887	0.0953877583091	0.231391378027	0.161494315897	0.269906764531	0.721808540644	0.527757591077	0.546597562146	0.325888374202	0.363302139037	0.443994807971	0.787301587302	0.513403819226	0.22007546362	0.822584114303	0.266272189349	0.11270449008	0.0984346917771	0.442166734758	0.212800329976	0.482112534733	0.360561177103	0.439267627581	0.219374559135	0.280977078802	0.171427358771	0.206427213094	0.139154929577	0.131347601914	0.351637543848	0.20554115909	0.361989617466	0.377111017973	0.538216032496	0.1822766742	0.380527327657	0.0539165818922	0.766708488153	0.276803816339	0.161996289072	0.147734616213	0.691151798089	0.119560732536	0.49607743742	0.233384853168	0.620713188876	0.286210723046	0.426188359567	0.0206542786289	0.557221374924	0.795072929465	0.435223857293	0.602823696907	0.452854714529	0.212504578626	0.648958931274	0.0732120928601	0.339815416613	0.792383025027	0.589751617616	0.42649360814	0.455456999614	0.769795293336	0.412191181686	0.198525120696	0.317162147446	0.34818805093	0.236538115207	0.191231742174	0.180970939592	0.348377889345	0.337456320373	0.322973266681	0.153288149952	0.237999527075	0.0633403863218	0.0476591444931	0.261595407161	0.130226585116	0.114947248721	0.142886096473	0.704292527822	0.357334462798	0.192655822194	0.140002545501	0.556438916877	0.432409034197	0.279304988621	0.319266185516	0.388209393346	0.197667373523	0.614143678721	0.195779981966	0.138054450902	0.666638678981	0.0081712479237	0.141568827633	0.177833229362	0.88490284006	0.482136100751	0.117343951282	0.0895090319592	0.374509671311	0.104360140527	0.719529896521	0.67940552017	0.195979698677	0.104139104139	0.0582769255417	0.134818076812	0.0718363325509	0.168291284404	0.0602207293666
Firmicutes;Erysipelotrichi	0.00017608733932	4.62588180872e-05	0.000782730493532	0.000181851245681	0.00029098315935	0.000245760629147	0.00103454029701	0.0	0.0	0.0	0.0	3.09492123425e-05	0.0	0.000667832723803	0.000128724979082	0.0	0.0	0.000150870522917	0.000196856355432	0.0	0.00015716680637	0.000124033571753	2.10035495999e-05	0.000191846522782	0.0	0.000186300689313	0.00036630875249	0.0	0.000125473138292	0.000636833468048	0.0	0.000165447867377	0.000187617260788	0.000290890285881	2.42771479207e-05	0.0	0.0	0.0	0.0	3.45901072293e-05	1.86233611442e-05	0.0	0.0	0.0	0.0	8.95335303071e-05	3.92865561405e-05	2.5675918556e-05	0.0	0.0	0.000141027810684	3.15965749313e-05	0.0	1.61964303068e-05	3.3422459893e-05	0.0	0.0	8.1173772754e-05	0.0	0.000215086802888	0.0	0.0	9.21673143981e-05	0.000216288962053	0.0	0.0	0.0	0.000233735878457	0.0	0.0	2.12215101227e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.14490591064e-05	0.0	6.86624553694e-05	0.0	2.41277807267e-05	5.96302921884e-05	0.0	3.59014863215e-05	0.0	0.0	0.0	0.0	0.000136495478587	0.0	0.000313758301522	0.0	0.000546746856206	0.0	0.0	0.0	0.0	0.0	0.0	0.00014619028127	0.000727934485896	0.00152339499456	0.000156543519098	0.000543525523959	0.000289240262245	2.88929660074e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.54848492571e-05	0.000166398580065	4.3468811128e-05	0.0	0.0	0.0	0.0	2.51800372665e-05	0.0	0.0	0.0	5.88824118236e-05	0.0	0.0	0.0	0.000183669185558	0.0	0.0	0.0	2.71798217004e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000234115278363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Firmicutes;Erysipelotrichia	0.0048952280331	0.00698508153117	0.01120540496	0.0186094441414	0.017022514822	0.0111821086262	0.0598364758885	0.0181583951905	0.0026740237691	0.0222040470132	0.000580244385282	0.00643743616725	2.2846698652e-05	0.0606773731913	0.00582480530347	0.00825879976919	0.00038714672861	0.0105609366042	0.0216996274872	0.00710357470211	0.0426445934619	0.0023152933394	0.0769990128332	0.0280095923261	0.0528239491776	0.00245295907595	0.0027702099407	0.00149074764235	0.0929128589055	0.00715212971808	0.0023687783459	0.0591310678005	0.0632270168856	0.0276992194444	0.0259279939793	0.0150597018742	0.0990836773739	0.00787401574803	0.00562009250296	0.00262884814943	0.0014339988081	0.00885291231826	0.00112706424266	0.00713404097754	0.00211231699323	0.050138776972	0.000432152117545	0.000179731429892	0.00318017326461	0.00682404284864	0.00792576296046	0.0279313722392	0.00369517228141	0.00400051828577	0.0326871657754	0.00282507444453	0.00793650793651	0.0287152221117	0.00160560892719	0.0574896297434	0.000550433466355	0.00280775031906	0.00413216792885	0.00379707288938	0.0421063486062	0.0129862611917	0.00359290218507	0.00140241527074	0.000646602398307	0.0269700518655	0.173846610925	0.00450845067413	0.00155600268276	0.00667680551949	0.0159984263843	0.0129568186772	0.0461323220795	0.00414190971623	0.0201442427257	0.00123706435114	0.0160326833288	0.00546795523906	0.0219321526806	0.00244484197973	0.00594700033303	0.00190277877504	0.00510613465607	0.000507823658235	0.00461051970937	0.0103832283121	0.146493772394	0.0260483588366	0.0100141191236	3.39708530081e-05	0.0261862967972	0.0200674164383	0.010460985987	0.0942023253975	0.186431356864	0.0118058099236	0.00709700986276	0.0043857084381	0.0190562849344	0.0454842219804	0.160509288249	0.00813114183842	0.0145905643399	0.00431949841811	0.138460932267	0.00596848639185	0.00337580311445	0.024485798237	0.00131209961666	0.0106452411496	0.00220282978904	0.0129717882719	0.0181374452271	0.00730276026951	0.000582442020544	0.00520217545519	0.00337860896867	0.000645559672168	0.00329858488191	0.00561565418018	0.00356939794049	0.0157681394406	0.0202555496673	0.00541201938915	0.00885810919633	0.00369097619957	0.0373110831234	0.0171364550709	0.000686341798216	0.00903046894443	0.0167699499891	5.04897505806e-05	0.0330928940443	0.00220018034265	0.000428265524625	0.0171844388469	0.000776938327171	0.00425387102263	0.00149719276357	0.0291479820628	0.0184314361386	0.000380606628411	0.000694766095415	0.00798052211551	0.00152509599935	0.0196188603268	0.102016985138	0.00627422771051	0.00564300564301	0.000200264348941	0.00844643372798	0.00750528847547	0.0329701834862	0.00582670688237
