pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94
024	0.0798043171981	0.0576950603591	-0.174505393421	-0.00752925399939	0.0388645519735	-0.0113700651568	0.0310347859019	-0.0168667615569	0.0400776902368	0.0403666755366	-0.0175287069934	0.0878247997643	-0.0120471112293	0.0017801325961	-0.0366626423526	0.1741536687	-0.0227943991835	0.0871181009377	-0.0877101441336	0.0429294120147	-0.0134618435079	-0.120508468744	0.0374137043825	0.0476440628658	-0.103988726242	0.0174322595196	0.0328223469689	0.0484019886856	-0.0420804558511	-0.0819165218989	0.0208322686075	0.0331058737882	-0.0201255238767	-0.00448473597421	-0.00897228944481	-0.0168276172008	-0.0111690570437	0.0557029888868	0.0440380163896	0.00683542491287	-0.03644887569	-0.010020282637	-0.00575348078563	-0.00727062759047	0.0643968370396	0.00178007322707	0.0376838575963	0.0019253052781	-0.0506566619052	-0.0120496373167	-0.0288365937727	-0.0106039669513	0.0038839063065	0.0258500815364	0.0432779828532	-0.0742687626473	-0.0370225301112	-0.000583256570326	-0.0413748420314	0.0413674565063	0.000701152785698	0.0156162014222	0.0029282589816	0.00380028429052	0.0329024476067	-0.000470956710625	-0.0267919551134	-0.037136339807	0.0381900943943	0.00586210884094	0.0437641389363	0.00299928536962	-0.0245544882262	-0.00434202058843	-0.0154356593629	-0.0220338480884	0.0330612512832	0.000784768043237	0.0308190213371	0.00437101161586	-0.018326979958	-0.0187843432682	-0.0153777121453	0.0654288683416	-0.0025492870899	-0.0332960574312	-0.0120803869928	0.0383990008822	-0.000208457832891	-0.0258695755145	0.00871715794384	-0.0103345760864	0.0419243243709	9.19953218294e-09
058	0.15224489633	0.0163928988379	-0.0362938618202	0.0449221954484	0.0708419722516	-0.113510426636	0.0835031283329	-0.037387186313	-0.00154633139385	0.00839257152298	0.0451367942408	0.00396941495812	-0.0106663437865	-0.0324325290267	-0.0446442740349	-0.0137335933354	0.0100285545655	-0.0247142484501	-0.00251063887887	0.0147347702354	-0.00751831846108	-0.0164303205448	0.0444391967195	0.00109278739736	-0.00727932170188	0.00274652363174	0.0492343801664	-0.0698656248801	-0.0558557420323	0.00356692630953	-0.0055877592072	0.0436261931342	0.050349919641	0.0194147994043	-0.00660272108765	-0.00817060787138	0.06814655175	-0.0103959732002	-0.0521388206139	0.0146992427153	-0.0252937203536	-0.00786871464345	0.00849227704357	-0.0067486565204	0.0189053815677	0.0231746578672	-0.0121963299715	0.0136502383652	-0.0275102515579	-0.0356122317759	0.0255908985395	-0.00701399991706	0.0515116297301	-0.0201166772306	0.00775918680041	-0.0309876611588	-0.0335769061918	0.0292235450685	0.0301132696995	-0.0318786657562	0.00583798945479	-0.00729577776099	0.0068623445834	0.0290074089728	0.00395926126734	-0.0583738917004	0.0310627221094	0.0446990090621	0.0228464179079	0.0726878710114	-0.0319281733585	0.044263593561	0.004248174684	0.0772421851013	0.0148825664171	-0.0346059953225	-0.107289575911	-0.0505817318816	-0.0601069849634	-0.0326178333276	-0.00290219012276	-0.0259537694376	-0.0249576312677	0.0443866739624	0.0456022258597	0.0131015981995	0.0180927912809	-0.0652348562289	-0.00454932432043	-0.00991208216742	-0.0316737620072	0.064331685169	0.0427027807612	9.19953218294e-09
014	0.144832974526	-0.0399847086419	0.157721801122	0.0494630935993	0.0307949923232	0.0256399063174	0.0224684976756	-0.00637690595833	-0.0232712201243	-0.0404701268044	-0.0345895906368	-0.029003081092	-0.0609137737124	0.0129258451842	-0.00839778950662	0.0466022518283	0.0252502906077	0.00361331240121	-0.00515831711731	0.00351949488215	-0.0252438735353	-0.0124461352582	-0.00375645030351	0.0151319619707	-0.0282045997862	-0.00478099272796	0.0345077114401	-0.00606863461132	0.00926620189573	-0.0174656030024	0.0546212855523	0.0570269579817	-0.024237075518	0.0442240440426	0.013299860834	-0.0697687851394	-0.0615988844418	-0.0124308981527	0.0347646331221	0.0330726806075	-0.0409432763994	-0.0370953956523	-0.0470905700567	0.0345480429601	-0.0484235196193	0.063050762995	0.00139025132285	-0.0186953190849	-0.0148105071239	0.0403304200856	0.0428837102152	-0.0960487996082	-0.0357497600229	0.0492326139223	0.017546444486	0.0342593778231	-0.00424444296052	0.0441113547957	0.111553745134	-0.0580783633914	0.0100788272013	0.0634015874725	-0.0128833971736	-0.0334344098185	-0.0694224735422	0.0157846302352	0.0785032110933	0.00840575917327	0.040153435756	-0.0183241286866	-0.0214041435221	0.0286552555155	-0.0257272791778	-0.0362571319425	0.0344544064098	0.0468661843397	0.00123626933798	0.0117016324017	-0.0276579153586	-0.00867084927406	0.0260813985992	-0.0411547891319	0.000560084592637	0.0226411684317	-0.0661623989094	-2.78175321693e-05	-0.0473069165342	0.00862953231998	0.00465739616308	-0.032021727437	-0.027677749645	-0.0039359993171	-0.00922388976377	9.19953218294e-09
152	0.124103252528	-0.0131462362715	0.0847193093876	0.00153785045816	-0.0537386878319	0.0494076203305	-0.0852635586694	-0.0936513612768	0.0581224303085	0.0512478201508	-0.0444391592813	0.0797675388034	-0.067079698103	-0.0734346528251	-0.0255707934185	-0.0360888869305	0.0138034779652	-0.00194881295892	0.00701431050433	0.00392429954113	-0.0215993812556	0.0316749927916	0.0188265161433	-0.0379569882653	-0.0382197718077	-0.0572356919128	-0.0726253580807	-0.0485830553878	0.0120927925041	-0.0082162882776	-0.0163972999012	-0.0301478595412	0.0364212133879	-0.00650043226987	0.0118924868426	-0.0325704730845	0.00138067638841	0.00766276617606	-0.00315132691693	-0.0365086436909	0.0429995221608	0.0330150367773	0.00756666544198	-0.0545228215858	0.0484059900104	0.0793639103206	0.0579764458543	0.0302647804823	0.0105618511653	0.060438179708	0.0215713666652	0.00303084668819	-0.028904726286	-0.0343915014841	0.0693708476659	0.0853280792708	-0.0500655480128	-0.0381400063449	-0.0213952558331	0.0594539616416	0.024511926344	-0.0129738479703	-0.0800328618391	0.0079534265105	0.028432218243	0.021779542328	0.013833500072	-0.016743777937	0.0505837315382	-0.0134687921267	-0.0133008247831	0.0266973718145	-0.00426080991142	-0.0290338527496	-0.0470681651448	0.0603369118544	0.000935143650541	0.0142887254048	-0.01748453504	-0.0358511724652	0.0136325785066	-0.0198130557986	0.0518377175309	0.0385738755065	0.0584401776687	0.00243719165457	-0.0293422068065	-0.0555754085007	-0.00344188047683	0.0245448715579	0.00856514078296	-0.011259732506	0.0191039242028	9.19953218294e-09
056	0.119502573442	0.0148179837724	0.0699094083458	0.00103856933588	-0.00986532345158	-0.130464206195	0.0548671480194	0.0104228065744	0.123681581789	0.0413545771367	0.0360321311441	-0.0171204948068	0.132389785172	0.0259764032844	-0.000849195749974	-0.0750642210189	-0.00857619551469	0.0191558488292	0.0182392177887	0.0674623993348	0.0697917941652	-0.0573651760764	0.0472257437818	0.014285695569	0.00701709622381	0.00909079241144	-0.00169462942355	-0.0106061936575	0.0287641946068	-0.0113955979656	-0.00192306645201	-0.0304218832101	-0.00105837189685	0.00794111277439	-0.0276779171092	-0.0172758266035	-0.0543761510904	0.0265012038927	0.0202436180819	0.0244227957644	0.0405948332528	-0.0297601871115	0.0109628813345	-0.017097339803	2.31128960167e-05	0.0188752655131	0.00949105700587	-0.0214871271609	0.010357453846	0.0474635036781	-0.040229271125	0.0255542053583	0.00953615622068	-0.0189796959651	0.0179066927397	-0.003814379039	0.0444389447951	-0.0071739344957	0.030691590938	0.00606049936806	-0.000244949620334	-0.014750545102	-0.00990287421936	-0.043617707549	0.00770700088085	0.048543507717	0.0135349382341	0.0144553441614	0.0289430701308	0.0161547669605	-0.00111865833265	-0.0512142109529	-0.0247589905853	-0.0194899795131	0.0492373305359	0.00691182772164	-0.0597668235433	0.00953516492419	0.0366280199463	0.0509365539685	-0.014504763458	0.077707756747	0.00167085280828	-0.0193389057751	0.0020514155217	-0.000550848688164	-0.0954588476228	0.0154230823703	-0.0521138721938	0.045146367505	-0.047662800207	0.0276904131504	0.0651416444608	9.19953218294e-09
005	0.153938278595	-0.0202560251339	-0.115449345798	0.0265109316116	0.0658120937541	0.00934966634904	0.0706933914893	0.0268557796935	-0.0333261433961	-0.0216412435474	-0.0586114721972	-0.0428694431374	-0.000224925778414	-0.033604736507	0.0232206903153	0.0347789035798	-0.0237363151427	-0.0328822540282	-0.0327553357845	0.00692167580914	-0.0107986251374	0.0454905927629	-0.0416339287571	-0.0198541619385	0.0463344013918	-0.0129614563761	0.0532406209658	-0.0326969953359	-0.0313263938587	-0.0656586669679	-0.0346215404009	0.00580894374565	0.0216146300644	-0.0088465548382	-0.0684582987169	-0.004746103257	-0.0371395891998	0.00845239349794	-0.024001570529	-0.0598456088514	0.012504906162	-0.0259831669263	-0.0133176183089	-0.0247181805541	0.00128191934835	-0.0211257814645	-0.0168880418995	0.0269975495881	0.0346136412539	-0.0213899741716	0.0239812754444	0.0229899835903	0.0149297175532	-0.102192977585	0.0189580984526	-0.0238988558339	-0.0388222095287	-0.0654090559505	0.0470467198639	0.0306516465983	-0.0512732902617	0.0470617105445	-0.00782258991077	-0.00770947908155	0.047357233093	0.0370425737968	0.050478618224	0.0136249796437	-0.0199078330471	-0.0174109520613	-0.0355648417619	0.0113975242883	-0.00667785858275	-0.0253444009715	0.0528368695612	0.00671981867341	-0.0101097022518	0.0359833956338	0.0580846075871	0.0283571317521	0.00602848221506	-0.036163402417	-0.000793856707299	-0.0827446008206	-0.0190588395853	-0.0435712315151	0.0114867673933	-0.0477943619217	0.0311680392289	-0.0615680475498	0.0447580654941	-0.0232021204007	0.0640099762988	9.19953218294e-09
030	0.14699125857	-0.0521732768254	0.177348879218	0.0248580489227	-0.0395462940346	0.0241341863444	-0.0280766133185	0.00725110309892	-0.00940346389239	-0.00248887733519	0.0412916295038	-0.0249248278123	-0.0361019372877	-0.0100068672841	-0.00970776854025	0.0507517915052	-0.00295943302995	0.00945861442742	-0.00457127348531	-0.00260020293071	0.0137688935529	-0.0277401027172	0.00660958309511	-0.00480915891389	0.0317037083771	-0.00751543792895	0.0420050617912	0.0632745818063	0.0309525069689	0.0218430932627	0.0251766506358	-0.00231174125797	0.00927683343206	-0.0257082910133	0.0467005143486	0.0391374840698	0.0212363978499	0.00161796441744	0.00540098128115	6.69780110989e-06	0.0639000422659	0.0856394122305	-0.0705291623926	-0.006082551696	0.0265619392021	-0.0211576743999	0.021911629593	0.0857495821024	0.014541860449	-0.0113583473212	-0.0187830602494	-0.0940067808425	0.0827334122486	-0.0185534136737	-0.080573647348	-0.0749859736608	-0.0200726804953	0.0246238231129	0.0392692823001	-0.0144004788464	0.038108856181	-0.0380001649672	0.0309893420943	-0.00358599555927	-0.0605600224805	-0.00538192351692	-0.0179865574166	-0.00472251582089	0.0235790056002	-0.0297825698394	0.0299142480152	-0.0461679577621	-0.0283573934161	-0.0496987391063	0.00841560783775	0.0179539298256	-0.0283939518846	-0.0211606451267	0.0410727654277	-0.0508213579107	-0.0342069509214	0.0246573798192	0.0695472442045	-0.0273087854749	0.0594289120821	0.0332329720871	-0.0100196898302	-0.024480569798	0.021330737076	-0.034608163538	0.0298845094416	-0.0103897919737	0.0276689767782	9.19953218294e-09
408	0.148355341189	-0.063775904086	0.0847072419296	-0.00767679180471	-0.0450320627038	0.180094918583	-0.0883257338072	-0.00525877238889	-0.0158302969761	0.0442758939517	-0.0495859859889	0.00125931030539	0.0494382787262	-0.00193459558967	-0.0206681512186	0.00142813623226	-0.0634508849913	-0.00451078690886	-0.0379391220513	0.0418975860112	-0.0426678372828	0.0297071408748	-0.0172645864891	0.0257263498523	0.00360228162861	0.0478662831303	-0.0395578594056	0.00482386580764	-0.00398555730057	0.00150018851867	-0.0421079703127	0.0104259977792	0.0153532313669	0.04056591203	0.0199106139159	0.0404184852546	0.0433420565336	-0.0269416124824	0.0431032471081	0.0624016420123	0.0474001247944	0.023046381756	0.0609407814816	-0.0151966354727	0.0248395464493	0.0209108626118	0.0156173820164	-0.066544727711	-0.0156567668004	0.0461021410387	-0.00506194799641	-0.0289235231305	0.00375905176712	-0.0791010619388	0.00248110402525	-0.0679239989008	0.0131815324001	-0.000577915503621	0.00579414913406	0.0459125591433	0.0849639238589	-0.0286674915233	0.00516207372382	0.00918754369178	0.0218404307551	-0.0951833198229	0.0231244961022	0.0199596821651	-0.0257575519443	0.0362161449969	-0.00198423915886	0.0423681667809	0.0391893748213	0.0169796408114	0.0443156828311	0.0545177530381	-0.00178701733871	-0.0617672392777	0.00722109928181	0.0333580678947	0.0368385551501	-0.0220790917099	-0.00334042186883	-0.0448645279479	-0.0230061284538	-0.0136422692518	-0.0111851581228	0.0580415805433	-0.0232807706359	-0.036164501628	-0.0366629768778	-0.0198099963977	-0.00404286178178	9.19953218294e-09
008	0.126369162829	0.00774092763997	-0.0100464446007	0.0152747819076	0.047541299747	-0.124134095369	0.0935983692173	-0.0430448801489	0.0421992170879	0.00864201211153	0.0801324953743	0.0656664040983	0.0489223127947	-0.00786963325655	-0.0293526255011	-0.0363418779055	0.0267672621635	-0.00259537908034	-0.0158982418065	-0.0117205222144	0.0222035751371	-0.0483111373308	7.51800403365e-05	0.102818892894	-0.023704002183	0.0529607898337	0.0129325739666	-0.0907669750073	-0.0146974765861	0.0306715972368	-0.0107212131084	-0.0541882132376	-0.0234396735231	0.00358383181435	-0.0112266124179	-0.00777892874139	0.0033596855841	-0.0740395154399	0.0117168265649	-0.000524566087779	0.0346699987115	0.0492510987245	-0.0295315762149	-0.0662745791904	-0.0309846844155	-0.0448915454497	0.0171382972179	0.00636330839417	0.0515332550704	-0.027788801323	0.0508221138295	-0.0533537965237	-0.0160256737919	-0.0295664062959	-0.0613535707441	-0.00136753116453	0.0152120449867	0.00373210959493	-0.026576991198	0.00863973355962	0.0716220572828	0.0102148051268	0.00715105434363	-0.034597974349	0.0344279289662	0.0249102098304	0.0280014648906	0.022434643248	-0.0651870059096	-0.00786310397884	-0.01056633877	-0.0111534195212	0.00169652956291	-0.0577640432172	-0.0950353880389	-0.0177881584305	0.0447380050743	0.0406831258219	0.00308063293952	0.0173502154507	0.0338300774858	-0.0863941461664	-0.0140013216332	0.00734315338257	-0.00217213024718	0.0276757756143	-0.00149418327785	0.0174647701581	-0.0226474929007	-0.0361730582572	-0.0170406798802	0.0275376017654	-0.011940604647	9.19953218294e-09
007	0.166373472118	-0.0587012772976	0.0923950024257	0.00992850757783	-0.0439060148772	0.0263813935584	-0.00729658218793	-0.0182862458778	0.0513481000198	0.0515901303212	0.00493823187648	0.0365414921005	-0.00863433588596	-0.035600116115	-0.0131595633406	0.00539387618241	0.00824081484891	-0.0131078056018	-0.00386004872973	0.0298906223312	0.000674927619689	-0.0361039971461	-0.0043720725888	-0.0075991886152	0.000398781983118	-0.0603705889956	0.0246793299377	0.029057074614	-0.0271983639124	0.0209545941341	0.0137428563055	0.00274883271164	0.0342856581832	-0.0638629182349	-0.0185593683126	-0.0389593490744	-0.0242876353323	-0.0718755361385	-0.0165911731391	-0.0317640985738	-0.0193511208969	0.0498454635795	0.0205099932282	0.00634936122545	0.0727354931212	-0.0111552193534	0.0033100133133	0.042291503142	-0.00785802982446	0.0515755127957	-0.0467524734501	0.0105283869397	0.0537236477241	0.0270789671318	-0.0291873001341	0.0063038807477	0.023358608746	-0.100171230727	0.048403887685	-0.0185065903648	-0.0624789600214	0.0820013434196	0.00293284051496	0.0374440876301	-0.0512344206744	0.00664936816325	-0.0665543614063	-0.0042361456286	-0.070647148848	-0.00576277567658	-0.0186354989792	0.0970779989732	0.00172797270844	0.041273039574	-0.0583184855394	0.017076628709	0.015998707757	0.0205702434908	-0.016091004108	-0.020660697793	-0.025034981072	0.0314917947631	-0.0213831862245	-0.0455681909813	-0.0275402441009	-0.00507729392983	-0.00312450163108	0.0419906286987	-0.0489625237354	-0.0292029834258	-0.0415517689919	0.0355997913546	-0.00374361835592	9.19953218294e-09
