Taxon	206	207	212	150	7	269	18	33	281	247	120	46	10	52	87	58	77	29	78	19	85	144	39	43	26	4	5	100	12	66	24	3	299	101	216	45	310	294	317	249	257	23	266	8	15	282	9	258	296	265	298	181	51	250	213	156	240	244	37	268	254	329	6	245	215	330	72	204	278	217	233	276	277	209	264	331	300	219	17	227	211	21	285	32	292	35	230	235	202	284	208	280	214	2	275	102	49	273	231	291	228	313	116	259	260	312	82	40	30	302	223	1	222	297	36	236	50	283	239	301	98	303	315	92	147	279	272	154	274	261	242	263	255	201	246	290	224	289	205	139	243	226	270	47	114	314	288	93	293	311	179	271	11	253	256	267	316	41	210	252	238	218	248	326	328	251	225	262	234	237	295	25	80	241	220	229	200	221	286	287	327	232	79	203
Actinobacteria;Actinobacteria	0.00314769975787	0.000747049155834	0.0438247011952	0.0194696206781	0.0694961528915	0.00234192037471	0.106220657277	0.0288555591784	0.0223254420138	0.0135064023855	0.0338619094813	0.0783688538345	0.254127063532	0.135762971206	0.0545859636094	0.0252697718891	0.0796920115496	0.0322866773106	0.0222592053256	0.117671633477	0.106158357771	0.0130412974419	0.0300531013445	0.100644799551	0.03041962246	0.272454528408	0.0284627307313	0.0120091498284	0.0575916230366	0.0344648198725	0.0514967021816	0.012972972973	0.0320155902004	0.0485188968335	0.220171513796	0.0810498514361	0.0939329430548	0.00253920836445	0.190631630488	0.00873362445415	0.0226218097448	0.122284512964	0.00469183194711	0.161217736598	0.134810309875	0.115363661128	0.475108680409	0.0323922734027	0.0415	0.112449088011	0.0271643541137	0.0417227456258	0.111933872912	0.0900517188926	0.000245459008346	0.00328278880725	0.0187577419926	0.000684697021568	0.00849780701754	0.00505970451326	0.0402017731581	0.0142180094787	0.0484464902186	0.00565208289722	0.0122636688809	0.0160108024691	0.0331541218638	0.00631938514091	0.0177188453415	0.00965447154472	0.00255635603068	0.00647899910634	0.0477131564088	0.0271435819381	0.0211110030159	0.0193170731707	0.0468981405299	0.00254268071195	0.102742772424	0.000938614604843	0.00545738045738	0.0423418095801	0.0810588959573	0.0620958887398	0.0537848605578	0.0570036861506	0.0200109150446	0.0148088853312	0.0157862780814	0.0121813031161	0.0	0.125664572257	0.0806284887327	0.0286069651741	0.0313901345291	0.0273663422203	0.158074661562	0.00857746107152	0.0561516452074	0.0495534932586	0.0581780177669	0.117184575066	0.00522583053378	0.00865201591971	0.00362373546731	0.0187447698745	0.0782210782211	0.0317672458106	0.0412237862683	0.0539733120892	0.0201397451706	0.0815288285938	0.0148015250056	0.030303030303	0.02362715825	0.0525631500743	0.0591743839272	0.015530726257	0.00627177700348	0.0129414345251	0.0188448787297	0.00537897310513	0.061357375407	0.0304436606646	0.0375579351127	0.0462427745665	0.00300710770913	0.0250778816199	0.00968553459119	0.0221483942414	0.000632911392405	0.0193350952845	0.0529100529101	0.046246074793	0.0279305966991	0.0172385486784	0.0103241792278	0.00553888760674	0.00477796514896	0.00152490681125	0.111374407583	0.0874868559411	0.00384870603849	0.0810524457002	0.00568531038722	0.0620376597176	0.052987150616	0.0149853236521	0.00389357560026	0.0421449655625	0.0261220955405	0.021855327236	0.0428200030586	0.00941208566362	0.000744047619048	0.0221133659902	0.01025769327	0.116561551039	0.135089209856	0.00212024837195	0.00152284263959	0.00881139857518	0.028669121515	0.139904610493	0.0328398842947	0.0162133891213	0.0281690140845	0.0077746809447	0.00839356493355	0.013677476285	0.061919504644	0.0429289831964	0.0448601890968	0.155443812855	0.016226689271	0.0157395429064	0.00883245928788	0.0605095541401	0.00325203252033	0.00188841201717	0.0844796650718	0.0	0.198899371069	0.0
Actinobacteria;Coriobacteriia	0.000242130750605	0.0	0.00348605577689	0.0	0.00223380491437	0.00249804839969	0.000146713615023	0.00228236061298	0.00254719808211	0.00105244693913	0.00264288074001	0.00503440174526	0.0281390695348	0.0	0.0	0.0	0.0	0.0	0.000416059912627	0.00236735830664	0.00332355816227	0.0	0.00180770534403	0.0022427810485	0.00793555368522	0.0	0.0	0.0	0.00523560209424	0.0	0.00190258751903	0.00772200772201	0.0037583518931	0.00697991147429	0.0	0.00412677451304	0.0114422565194	0.0	0.0	0.0	0.0	0.00630693763139	0.000106632544253	0.0	0.00579206487113	0.0	0.0110783901276	0.0	0.004	0.0	0.00254055110416	0.0	0.000172205958326	0.0	0.0	0.0	0.000176959830119	0.0	0.000548245614035	0.00141671726371	0.00137572607765	0.000789889415482	0.0	0.00230270043961	0.00153295861012	0.00135030864198	0.00567502986858	0.0	0.0	0.0	0.0	0.0	0.0	0.00152207001522	0.0	0.000975609756098	0.0	0.0	0.00741289844329	0.0	0.0	0.000591366055588	0.00369382310692	0.0020739294864	0.0	0.00697735650342	0.000363834818992	0.00400240144086	0.0	0.0042492917847	0.00253307064453	0.0	0.000826958858797	0.00580431177446	0.0	0.0	0.0	0.0	0.0	0.0	0.000348371363874	0.00505428678398	0.0	0.00190344350234	0.00196285671146	0.00451882845188	0.0	0.00380384496762	0.0	0.00258912567218	0.0	0.004696060527	0.0	0.0	0.00168765416072	0.0	0.0	0.00469273743017	0.0	0.0	0.0048857093003	0.0	0.0	0.00278448115834	0.0	0.0	0.0	0.001246105919	0.000503144654088	0.00063281126404	0.0	0.0	0.00125313283208	0.000570939194976	0.000846381718155	0.0	0.0	0.000923147934456	0.0	0.00237207726195	0.00710900473934	0.00105152471083	0.0	0.00229560303726	0.0	0.0	0.00092727513578	0.00463463618106	0.0	0.0019678583142	0.00259777745706	0.0	0.00428200030586	0.0	0.0	0.0	0.0	0.00186872226115	0.00141602945341	0.0	0.0	0.0	0.0	0.00238473767886	0.00187170324996	0.0	0.0	0.0	0.0	0.0	0.0	0.0202379492211	0.0	0.0	0.0	0.0	0.0	0.00269475747183	0.0	0.0	0.000598086124402	0.0	0.00235849056604	0.0
Bacteroidetes;Bacteroidia	0.256658595642	0.158972060362	0.0465637450199	0.169687814703	0.000124100273021	0.190788446526	0.00102699530516	0.0792305184219	0.00824093497153	0.0103490615681	0.00594648166501	0.000671253566035	0.000875437718859	0.0356099596606	0.0878202747865	0.00655648135501	0.0600577478345	0.000620897640589	0.00832119825255	0.00626653669405	0.00938416422287	0.223206821602	0.00350242910406	0.000467246051771	0.000961885295179	0.00881305081568	0.00239537832887	0.00419367136866	0.000818062827225	0.00845363506308	0.00304414003044	0.0373745173745	0.0673719376392	0.00272386789241	0.109619686801	0.00247606470782	0.00119744544971	0.00552651232263	0.00130569609923	0.0218340611354	0.0491589327146	0.000467180565288	0.278950735765	0.00132362673726	0.0033304373009	0.0954780713702	0.000701163932127	0.121693907875	0.0518333333333	0.448025500266	0.0920461207739	0.0263197248392	0.0111933872912	0.0188621843626	0.046146293569	0.0945755823042	0.0286674924792	0.127011297501	0.100466008772	0.230520137624	0.114032405992	0.139178515008	0.00517836593786	0.0577768473938	0.224067450179	0.125192901235	0.00268817204301	0.191972672929	0.0318000469373	0.0358231707317	0.000464792005578	0.00893655049151	0.00338791643139	0.0248604769153	0.0118688588384	0.140487804878	0.085239427349	0.16818016709	0.0157153446998	0.0662661911019	0.121881496881	0.0678888231815	0.0391955674123	0.00146395022569	0.141253169142	0.0109268035808	0.38257231217	0.0388232939764	0.0434122647237	0.27223796034	0.119335772587	0.00757209602062	0.0328716146372	0.0547263681592	0.0881913303438	0.000423190859077	0.00287159852318	0.0245447347585	0.0178826895565	0.0180353703379	0.0562619752656	0.000561587420442	0.337812616648	0.0212839591625	0.246263022799	0.123682008368	0.00715000715001	0.00318700524314	0.000861821315714	0.00637323242382	0.234278668311	0.049569527785	0.093070195111	0.127190270047	0.0371283915358	0.023588410104	0.00533668183959	0.00793296089385	0.049012775842	0.264093002852	0.0615948351073	0.0844335778321	0.0240420736289	0.238537219231	0.163976346492	0.0642916125988	0.170585019136	0.235514018692	0.167924528302	0.28429046037	0.128006329114	0.0895813047712	0.0139236981342	0.023979446189	0.0414727041896	0.133803973075	0.111707619244	0.251557812139	0.0609893198426	0.14656048797	0.0114837768866	0.0174553101998	0.0674187126742	0.00211901818824	0.0547019053473	0.152992602555	0.0884885415287	0.091765796385	0.14990266061	0.00442768120695	0.0337711069418	0.0507186126618	0.000917571494112	0.0585186195608	0.256882440476	0.0587823652904	0.00112584438329	0.000700770847933	0.00708014726706	0.113584734212	0.295431472081	0.0504311961005	0.122172540768	0.000596184419714	0.00153139356815	0.0551778242678	0.0162068300212	0.189526184539	0.00116577290744	0.0121332450916	0.19040247678	0.000245308475408	0.006437336552	0.121119370354	0.328893194478	0.0569210866753	0.0267733922164	0.0798628123469	0.0424390243902	0.058025751073	0.0	0.122448979592	0.00196540880503	0.0625
Bacteroidetes;Flavobacteriia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000170241743275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroidetes;[Saprospirae]	0.0	0.0	0.0	0.0	0.000248200546041	0.0	0.000146713615023	0.0	0.0	0.0	0.0	0.0	0.0	0.000139101404924	0.0	0.0	0.0	0.000177399325883	0.000208029956314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000330141961043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000149543891132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000111706881144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000171673819742	0.0	0.0	0.000393081761006	0.0
Cyanobacteria[Melainabacteria];[Melainabacteria]	0.0	0.0	0.0	0.0	0.0131546289402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000682966807813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.34492103542e-05	0.000480942647589	0.0	0.004368042835	0.0	0.000163612565445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000161733786188	0.000290023201856	0.0	0.0	0.0	0.0	0.0	0.000280465572851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000176959830119	0.000342348510784	0.000411184210526	0.0	0.0	0.000947867298578	0.0136939010357	0.0	0.0	0.00135030864198	0.0	0.000170794192997	0.000234686693264	0.0	0.0	0.0	0.0	0.00177574835109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000118273211118	0.0	0.0	0.000543281419775	0.0	0.0	0.000200120072043	0.0	0.0	0.0	0.0	0.0	0.000414593698176	0.0	0.0	0.0	0.0	0.000178826895565	0.0	0.0	0.0	0.0	0.0	0.0	0.000502092050209	0.0	0.0	0.0	0.0	0.0	0.00091312288025	0.0	0.0	0.0	0.0	0.000156961230576	0.0	0.0	0.000219346347883	0.000174489617868	0.0	0.0	0.0	0.000159821000479	0.00165152766309	0.0	0.0	0.00062893081761	0.0	0.000632911392405	0.000139101404924	0.0	0.0	0.0	0.0	0.0	0.0	0.000281056773468	0.0	0.00273423259205	0.00420609884332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000302892624565	0.0	0.0	0.00026301946344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Euryarchaeota;Methanobacteria	0.0	0.0	0.00199203187251	0.00016784155757	0.00111690245719	0.0	0.00777582159624	0.000652103032279	0.0	0.000350815646378	0.00231252064751	0.000503440174526	0.0	0.000834608429545	0.0	0.0	0.0	0.00150789427	0.0	0.0103049714524	0.0	0.0	0.000225963168004	0.000186898420708	0.0	0.0	0.000422713822742	0.0	0.000163612565445	0.000910391468331	0.0	0.0	0.0	0.0	0.0	0.000330141961043	0.0	0.0	0.0	0.00242600679282	0.0	0.0	0.0	0.0	0.00101361135245	0.0	0.0	0.0	0.00233333333333	0.0	0.0	0.0	0.0	0.000152114390021	0.000245459008346	0.0	0.0	0.0	0.0	0.00222626998583	0.00321002751452	0.00205371248025	0.000920598388953	0.000628009210802	0.000255493101686	0.00308641975309	0.0	0.0	0.000234686693264	0.0	0.0	0.000111706881144	0.00225861095426	0.0	0.0	0.00234146341463	0.0	0.0	0.00222386953299	0.0	0.0	0.0	0.0	0.000243991704282	0.0	0.0	0.0	0.0	0.000910746812386	0.0	0.000281452293836	0.0	0.0	0.00186567164179	0.00149476831091	0.0	0.0	0.0010556875165	0.0	0.0	0.0	0.0	0.0	0.0	0.00135890080024	0.000334728033473	0.0	0.0	0.00114909508762	0.0	0.0	0.002087138012	0.0	0.000618429189858	0.00142801505907	0.0	0.0	0.0	0.000232288037166	0.0	0.0	0.0	0.0	0.0	0.0	0.00106169635484	0.000820120284308	0.0	0.0	0.0	0.0	0.0	0.000278473962684	0.0	0.0	0.0	0.00309725376833	0.000692360950842	0.000562113546936	0.000508302270417	0.0	0.0	0.0	0.00035316969804	0.0	0.000168123739072	0.00039740362962	0.00370770894485	0.0	0.000819940964251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00128474655454	0.0	0.0	0.0	0.0	0.00512887953709	0.0	0.00408371618173	0.0	0.000771753810534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000979911807937	0.0	0.0	0.0	0.0	0.0	0.0
Firmicutes;Bacilli	0.00944309927361	0.00164350814284	0.0	0.0127559583753	0.0344998758997	0.0048399687744	0.00630868544601	0.0086403651777	0.109229847168	0.00719172075075	0.0193260654113	0.0134250713207	0.00337668834417	0.0121018222284	0.0243223171185	0.00355142740063	0.0875842155919	0.0243037076459	0.132099022259	0.00765910040384	0.0930596285435	0.0172212004681	0.0411252965767	0.0402766096626	0.0414813033546	0.048190511907	0.0308581090602	0.0558520777735	0.0476112565445	0.0215892833919	0.0490867579909	0.0250193050193	0.015868596882	0.071671773919	0.138888888889	0.00693298118191	0.0421766897286	0.0140403286034	0.0274196180839	0.00970402717128	0.0394431554524	0.112707311376	0.00511836212412	0.138980807412	0.0120185346076	0.0224734404794	0.00224372458281	0.00193164933135	0.0161666666667	0.0734903488578	0.108461989447	0.0800059817556	0.0203203030825	0.0260115606936	0.000245459008346	0.0237611380335	0.0428242788887	0.000684697021568	0.00274122807018	0.00161910544424	0.00810149801284	0.000947867298578	0.0443037974684	0.00209336403601	0.0143076136944	0.00694444444444	0.206242532855	0.00853970964987	0.00305092701244	0.0269308943089	0.0109226121311	0.0394325290438	0.0310559006211	0.0263825469305	0.0154684307812	0.00409756097561	0.0106960671384	0.0116236832546	0.026538176427	0.0129528815468	0.00233887733888	0.0119455943229	0.0611532936589	0.021593265829	0.0175660992394	0.0506845708268	0.00891395306531	0.0060036021613	0.00607164541591	0.00623229461756	0.0112580917534	0.131303367166	0.00744262972917	0.0169983416252	0.0239162929746	0.0292001692763	0.0190072473677	0.00409078912642	0.00250357653791	0.321134652425	0.0344887650235	0.008049419693	0.0102650242628	0.0917113687489	0.020081534048	0.0266108786611	0.00729300729301	0.027140947877	0.01206549842	0.0398327026489	0.0143855322647	0.0143490738325	0.00695223144203	0.00371057513915	0.00519278203297	0.0152303120357	0.03814157903	0.0416759776536	0.00580720092915	0.00636104408862	0.00715407433258	0.0273838630807	0.030303030303	0.0478930759235	0.00767140802301	0.00235932523298	0.00218698742482	0.00685358255452	0.0149685534591	0.0332225913621	0.00174050632911	0.027542078175	0.0261765524923	0.0485298315729	0.103470165044	0.177146609752	0.0161057195953	0.013154858066	0.000843170320405	0.00593019315486	0.00619759387532	0.0124079915878	0.00530856005309	0.0137736182236	0.00722188076214	0.00722932078009	0.0260961716784	0.00386219681755	0.00281202682241	0.00869137422106	0.0189060470486	0.00463237914242	0.0105520721823	0.00722957304597	0.0293898809524	0.0205738278516	0.0522892169127	0.0432142022892	0.00821297082979	0.0212024837195	0.0469543147208	0.0103112110986	0.0276170436612	0.223370429253	0.000680619363621	0.00470711297071	0.0210302913371	0.0124688279302	0.405455817207	0.0335318773439	0.0061919504644	0.0501655832209	0.094950714142	0.145386969829	0.0334221361104	0.0327727468737	0.0336737510351	0.00391964723175	0.0752845528455	0.120686695279	0.0369318181818	0.0	0.168632075472	0.0
Firmicutes;Clostridia	0.653268765133	0.76184072912	0.785607569721	0.719872440416	0.754901960784	0.696955503513	0.822036384977	0.760678187154	0.608031165718	0.860024557095	0.791212421539	0.787883873133	0.581165582791	0.702044790652	0.587448941701	0.706051085917	0.446583253128	0.787032109278	0.210942375702	0.715777746832	0.5761485826	0.612940979769	0.836515647949	0.610036445192	0.753156186125	0.3407087943	0.880231083556	0.772398017537	0.759980366492	0.855767980232	0.690131912735	0.845250965251	0.747076837416	0.699863806605	0.492915734526	0.75321888412	0.827035657265	0.958775205377	0.753060225233	0.920265243409	0.816705336427	0.65370240598	0.626572830028	0.67637326274	0.749493194324	0.471125034051	0.426728369093	0.768053491828	0.810166666667	0.285638392067	0.701778385773	0.73321369822	0.742379886344	0.794493459081	0.894207167403	0.764264498984	0.802866749248	0.778500513523	0.741091008772	0.602712001619	0.698257413635	0.706003159558	0.853509781358	0.865187356081	0.693152784875	0.708333333333	0.655913978495	0.67463706234	0.900140812016	0.851880081301	0.77666744132	0.735478105451	0.859683794466	0.847539320142	0.795505399358	0.710048780488	0.777357248642	0.527787867781	0.714751667902	0.904636756148	0.822505197505	0.669899467771	0.769136055818	0.69915822862	0.736327417602	0.837546076883	0.465162816081	0.874324594757	0.849726775956	0.621813031161	0.838164931044	0.528918962462	0.706843084557	0.809908789386	0.766068759342	0.835801946678	0.750170928484	0.876220638691	0.877682403433	0.562248292768	0.770597456889	0.777424185698	0.549272116461	0.853261810002	0.620111731844	0.70510460251	0.674388674389	0.891847434975	0.726802642919	0.717586138219	0.679819153309	0.760109574746	0.857591388204	0.788084930942	0.814747500974	0.750371471025	0.746036728928	0.771731843575	0.907317073171	0.684799298092	0.848717501309	0.58467807661	0.617330328074	0.551698533507	0.668691066006	0.860445912469	0.770092946966	0.647040498442	0.746289308176	0.53409270685	0.808227848101	0.835443037975	0.642021720969	0.829860119897	0.741430385104	0.618617632573	0.64959735701	0.672513270252	0.846261944913	0.801592680447	0.785818446956	0.788012618297	0.887193098872	0.643122020131	0.874769514444	0.646603900471	0.66538614386	0.750656573459	0.788232749297	0.710888816005	0.872420262664	0.853664330681	0.815873986848	0.874641931524	0.537574404762	0.86522043387	0.897548161121	0.651600093436	0.753894080997	0.809329092837	0.557868020305	0.610611173603	0.706207259337	0.47953100159	0.608814020759	0.894874476987	0.640362724291	0.773654100044	0.171834926556	0.87602029561	0.736842105263	0.602109652889	0.771273385637	0.381504153913	0.444659723904	0.769943941354	0.840463704113	0.81724644782	0.766666666667	0.756051502146	0.872607655502	0.65306122449	0.290683962264	0.8125
