Taxon	190i	54	182i	131	121i	99	67	163i	34	146	106	57	113	169i	31	48	169	65	149	53	121	124	89	69	28	140i	189i	175i	107	177i	104	173i	108	164	180i	110	109	38	103	178i	119i	14	125	44	118	115	91	90	159	61	112	132	138	83	75	71	81	16	97	184i	126	96	176i	96i	148	155i	170i	55	174i	95	134	111	105	123	158	119	160	99i	157	127	141	74	70	22	153	142	97i	143	107i	130	27	13	42	128i	170	168i	63	167i	73	94	56	122	64	76	108i	183i	145i	62	88	86	129i	59	133i	103i
k__Archaea; p__Euryarchaeota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00124533001245	0.0	0.0	0.0	0.0	0.0	0.0	0.000949667616334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030303030303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000838222967309	0.0017793594306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00182149362477	0.0	0.000884955752212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00176056338028	0.0	0.0	0.0	0.0	0.0	0.0	0.00272479564033	0.0	0.0	0.0	0.0	0.00389105058366	0.0	0.0	0.0	0.00221238938053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Actinobacteria	0.0217917675545	0.00357142857143	0.0704697986577	0.00162206001622	0.0	0.00695410292072	0.00116009280742	0.00405405405405	0.00124533001245	0.036563071298	0.0547619047619	0.0241477272727	0.0270727580372	0.0042689434365	0.0235457063712	0.0246913580247	0.003367003367	0.0416156670747	0.00939597315436	0.0338983050847	0.00312174817898	0.00115473441109	0.00416666666667	0.00269058295964	0.0152505446623	0.0322580645161	0.0030303030303	0.00132450331126	0.018281535649	0.0157894736842	0.0101867572156	0.0124223602484	0.0	0.0	0.00147275405007	0.00159872102318	0.00362756952842	0.00904159132007	0.0102389078498	0.00204498977505	0.0	0.0514603616134	0.0172872340426	0.0100586756077	0.0516014234875	0.0358851674641	0.00821917808219	0.0193423597679	0.0	0.0205949656751	0.0128617363344	0.00342465753425	0.0	0.0	0.0	0.00442477876106	0.0192926045016	0.00140449438202	0.133828996283	0.0	0.0183908045977	0.0234899328859	0.0049504950495	0.0227272727273	0.0	0.0514285714286	0.0232558139535	0.0	0.00994035785288	0.0113421550095	0.00154083204931	0.0151006711409	0.0320334261838	0.0286343612335	0.00536193029491	0.0	0.00813008130081	0.00337837837838	0.0059880239521	0.0261363636364	0.0197183098592	0.00417536534447	0.0296150049358	0.0862676056338	0.00149700598802	0.0110323089046	0.172839506173	0.0	0.0141843971631	0.0	0.00544959128065	0.072202166065	0.00089928057554	0.00445434298441	0.0127118644068	0.00389105058366	0.00205761316872	0.00594059405941	0.00218818380744	0.00221238938053	0.0	0.106172839506	0.0	0.0	0.0	0.001953125	0.00655021834061	0.00536672629696	0.0349462365591	0.0	0.0487804878049	0.0380952380952	0.0	0.0
k__Bacteria; p__Bacteroidetes	0.440677966102	0.0988095238095	0.0402684563758	0.480129764801	0.00467289719626	0.0333796940195	0.426914153132	0.351351351351	0.315068493151	0.0402193784278	0.0214285714286	0.177556818182	0.17089678511	0.509071504803	0.0720221606648	0.00379867046534	0.333333333333	0.00734394124847	0.277852348993	0.0635593220339	0.154006243496	0.18129330254	0.0416666666667	0.133632286996	0.00217864923747	0.370967741935	0.554545454545	0.290066225166	0.296160877514	0.361842105263	0.0322580645161	0.15734989648	0.232193732194	0.273504273504	0.521354933726	0.297362110312	0.338573155985	0.00361663652803	0.0221843003413	0.355828220859	0.0133333333333	0.332406119611	0.386968085106	0.108130762783	0.0480427046263	0.113636363636	0.141095890411	0.177949709865	0.027397260274	0.0102974828375	0.147909967846	0.0702054794521	0.316438356164	0.107468123862	0.234375	0.417699115044	0.209003215434	0.0351123595506	0.157992565056	0.225626740947	0.294252873563	0.011744966443	0.0470297029703	0.0454545454545	0.225225225225	0.100952380952	0.357293868922	0.0115273775216	0.125248508946	0.0661625708885	0.0385208012327	0.328859060403	0.0125348189415	0.0440528634361	0.238605898123	0.311965811966	0.00542005420054	0.425675675676	0.425149700599	0.0784090909091	0.0281690140845	0.348643006263	0.228035538006	0.00704225352113	0.702095808383	0.303388494878	0.037037037037	0.394088669951	0.141843971631	0.147058823529	0.0	0.15523465704	0.406474820144	0.360801781737	0.118644067797	0.420233463035	0.205761316872	0.205940594059	0.74398249453	0.0464601769912	0.0431034482759	0.130864197531	0.120481927711	0.427061310782	0.308823529412	0.666015625	0.172489082969	0.00178890876565	0.0268817204301	0.5625	0.170731707317	0.0190476190476	0.34375	0.0454545454545
k__Bacteria; p__Cyanobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000838222967309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00247524752475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00113636363636	0.00140845070423	0.0	0.0	0.0	0.00149700598802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00089928057554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes	0.532687651332	0.854761904762	0.543624161074	0.427412814274	0.981308411215	0.934631432545	0.538283062645	0.622972972973	0.682440846824	0.851919561243	0.921428571429	0.776988636364	0.773265651438	0.408751334045	0.90027700831	0.962962962963	0.573512906846	0.93635250918	0.630872483221	0.902542372881	0.828303850156	0.727482678984	0.929166666667	0.749775784753	0.976034858388	0.58064516129	0.433333333333	0.696688741722	0.661791590494	0.610526315789	0.928692699491	0.815734989648	0.767806267806	0.635327635328	0.468335787923	0.589128697042	0.657799274486	0.987341772152	0.962457337884	0.635991820041	0.986666666667	0.585535465925	0.574468085106	0.873428331936	0.846975088968	0.698564593301	0.757534246575	0.78916827853	0.924657534247	0.689931350114	0.593783494105	0.888698630137	0.682191780822	0.779599271403	0.71875	0.550442477876	0.737942122186	0.942415730337	0.700743494424	0.766016713092	0.651724137931	0.805369127517	0.920792079208	0.75	0.768768768769	0.830476190476	0.6088794926	0.956772334294	0.62226640159	0.920604914934	0.870570107858	0.597315436242	0.938718662953	0.746696035242	0.392761394102	0.679487179487	0.178861788618	0.543918918919	0.550898203593	0.706818181818	0.919718309859	0.442588726514	0.737413622902	0.901408450704	0.288922155689	0.643026004728	0.777777777778	0.586206896552	0.815602836879	0.852941176471	0.975476839237	0.671480144404	0.588129496403	0.420935412027	0.834745762712	0.546692607004	0.771604938272	0.746534653465	0.251641137856	0.931415929204	0.844827586207	0.674074074074	0.813253012048	0.547568710359	0.691176470588	0.33203125	0.510917030568	0.93023255814	0.551075268817	0.425	0.756097560976	0.942857142857	0.53125	0.954545454545
k__Bacteria; p__Fusobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00115473441109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00190476190476	0.0	0.0	0.0	0.0	0.0	0.0	0.00139275766017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Lentisphaerae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00278551532033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria	0.00484261501211	0.00238095238095	0.154362416107	0.0802919708029	0.00467289719626	0.00417246175243	0.0150812064965	0.00135135135135	0.0	0.0347349177331	0.00238095238095	0.00852272727273	0.0	0.0672358591249	0.00138504155125	0.0	0.0785634118967	0.00489596083231	0.00268456375839	0.0	0.00104058272633	0.0889145496536	0.025	0.113901345291	0.0	0.0161290322581	0.00606060606061	0.0119205298013	0.0073126142596	0.00394736842105	0.0288624787776	0.0124223602484	0.0	0.00569800569801	0.0	0.017585931255	0.0	0.0	0.00341296928328	0.00204498977505	0.0	0.00139082058414	0.0119680851064	0.00251466890193	0.00711743772242	0.144736842105	0.0931506849315	0.00193423597679	0.0479452054795	0.225400457666	0.245444801715	0.0376712328767	0.0	0.00182149362477	0.003125	0.00265486725664	0.0064308681672	0.00280898876404	0.00371747211896	0.0	0.00459770114943	0.0151006711409	0.0247524752475	0.0	0.00600600600601	0.0152380952381	0.0105708245243	0.0317002881844	0.24254473161	0.00189035916824	0.0893682588598	0.0587248322148	0.0153203342618	0.180616740088	0.36327077748	0.0	0.807588075881	0.0101351351351	0.0179640718563	0.186363636364	0.0	0.129436325678	0.00493583415597	0.00352112676056	0.0	0.00630417651694	0.0123456790123	0.0	0.0	0.0	0.00544959128065	0.0	0.00359712230216	0.0311804008909	0.0338983050847	0.0252918287938	0.0102880658436	0.0	0.00218818380744	0.0	0.112068965517	0.0641975308642	0.066265060241	0.0232558139535	0.0	0.0	0.310043668122	0.0	0.384408602151	0.0125	0.0243902439024	0.0	0.125	0.0
k__Bacteria; p__Spirochaetes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00619469026549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Synergistetes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013698630137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
