Taxon	190i	54	182i	131	121i	99	67	163i	34	146	106	57	113	169i	31	48	169	65	149	53	121	124	89	69	28	140i	189i	175i	107	177i	104	173i	108	164	180i	110	109	38	103	178i	119i	14	125	44	118	115	91	90	159	61	112	132	138	83	75	71	81	16	97	184i	126	96	176i	96i	148	155i	170i	55	174i	95	134	111	105	123	158	119	160	99i	157	127	141	74	70	22	153	142	97i	143	107i	130	27	13	42	128i	170	168i	63	167i	73	94	56	122	64	76	108i	183i	145i	62	88	86	129i	59	133i	103i
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036563071298	0.0	0.0	0.0	0.00106723585912	0.0	0.002849002849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030303030303	0.0	0.0018281535649	0.0	0.0	0.0	0.0	0.0	0.0	0.000799360511591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017793594306	0.0011961722488	0.0	0.0	0.0	0.00114416475973	0.0	0.0	0.0	0.0	0.0	0.0	0.0016077170418	0.0	0.0	0.0	0.00114942528736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00528169014085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella	0.0	0.0	0.0	0.00081103000811	0.0	0.00139082058414	0.00116009280742	0.0027027027027	0.0	0.0054844606947	0.0214285714286	0.00284090909091	0.0	0.0	0.00277008310249	0.0	0.0	0.0	0.0	0.0	0.0	0.00115473441109	0.00416666666667	0.0	0.00435729847495	0.0	0.0	0.00132450331126	0.0	0.0	0.0101867572156	0.00207039337474	0.0	0.0	0.0	0.000799360511591	0.00362756952842	0.00180831826401	0.00853242320819	0.00204498977505	0.0	0.00139082058414	0.00132978723404	0.00167644593462	0.0017793594306	0.00837320574163	0.00547945205479	0.0	0.0	0.00572082379863	0.0117899249732	0.00171232876712	0.0	0.0	0.0	0.0	0.0016077170418	0.0	0.0	0.0	0.0	0.00167785234899	0.0	0.0	0.0	0.0	0.014799154334	0.0	0.00795228628231	0.00189035916824	0.00154083204931	0.00503355704698	0.0	0.00660792951542	0.00268096514745	0.0	0.00271002710027	0.00337837837838	0.00199600798403	0.00340909090909	0.0	0.0	0.00197433366239	0.00704225352113	0.0	0.000788022064618	0.0	0.0	0.0	0.0	0.00272479564033	0.00180505415162	0.0	0.00445434298441	0.00423728813559	0.00194552529183	0.00205761316872	0.0039603960396	0.0	0.00221238938053	0.0	0.0	0.0	0.0	0.0	0.001953125	0.00655021834061	0.00357781753131	0.0161290322581	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Eggerthella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00269058295964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00167785234899	0.0	0.0	0.0	0.00190476190476	0.0	0.0	0.00198807157058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00197433366239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00218818380744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Slackia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00238095238095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00208116545265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018281535649	0.0	0.0	0.0	0.0	0.0	0.00147275405007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00114416475973	0.0	0.0	0.0	0.0	0.0	0.000884955752212	0.0048231511254	0.0	0.0	0.0	0.00114942528736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00194552529183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00178890876565	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__	0.0363196125908	0.0	0.0	0.00243309002433	0.0	0.0	0.00116009280742	0.0027027027027	0.00373599003736	0.0	0.0	0.00142045454545	0.00507614213198	0.00106723585912	0.0	0.0	0.00224466891134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0363636363636	0.0	0.0	0.0157894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00821917808219	0.0	0.0	0.0362831858407	0.0273311897106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016548463357	0.0	0.00985221674877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0486381322957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0078125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.292978208232	0.0928571428571	0.0302013422819	0.043795620438	0.00467289719626	0.0222531293463	0.0174013921114	0.113513513514	0.0298879202989	0.0109689213894	0.0	0.149147727273	0.125211505922	0.0522945570971	0.0277008310249	0.002849002849	0.0325476992144	0.00734394124847	0.241610738255	0.0572033898305	0.108220603538	0.157043879908	0.0270833333333	0.0242152466368	0.0	0.322580645161	0.381818181818	0.108609271523	0.290676416819	0.256578947368	0.00679117147708	0.0931677018634	0.229344729345	0.119658119658	0.496318114875	0.22621902478	0.316807738815	0.00180831826401	0.00853242320819	0.349693251534	0.0	0.305980528512	0.0132978723404	0.0310142497904	0.0284697508897	0.0334928229665	0.134246575342	0.15087040619	0.0256849315068	0.00343249427918	0.143622722401	0.0496575342466	0.250684931507	0.0455373406193	0.171875	0.00530973451327	0.0064308681672	0.0112359550562	0.0539033457249	0.217270194986	0.0333333333333	0.011744966443	0.0321782178218	0.0454545454545	0.168168168168	0.00952380952381	0.319238900634	0.0028818443804	0.115308151093	0.0642722117202	0.0277349768875	0.0419463087248	0.008356545961	0.00220264317181	0.20509383378	0.0299145299145	0.0	0.165540540541	0.0499001996008	0.00795454545455	0.0239436619718	0.346555323591	0.104639684107	0.00176056338028	0.0523952095808	0.214342001576	0.0246913580247	0.152709359606	0.141843971631	0.147058823529	0.0	0.148014440433	0.10071942446	0.3429844098	0.0995762711864	0.272373540856	0.205761316872	0.186138613861	0.711159737418	0.00442477876106	0.00431034482759	0.108641975309	0.120481927711	0.38266384778	0.308823529412	0.13671875	0.161572052402	0.00178890876565	0.0	0.2625	0.121951219512	0.0190476190476	0.1875	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides	0.0290556900726	0.00595238095238	0.00335570469799	0.0194647201946	0.0	0.00139082058414	0.0092807424594	0.00945945945946	0.00747198007472	0.0109689213894	0.00238095238095	0.0142045454545	0.0	0.0213447171825	0.00969529085873	0.0	0.016835016835	0.0	0.00268456375839	0.0021186440678	0.0135275754422	0.00346420323326	0.0	0.104932735426	0.0	0.0483870967742	0.0454545454545	0.046357615894	0.0036563071298	0.0763157894737	0.00509337860781	0.0103519668737	0.002849002849	0.022792022792	0.0132547864507	0.0607513988809	0.0205562273277	0.0	0.0	0.00613496932515	0.0	0.0166898470097	0.0093085106383	0.00586756077117	0.00355871886121	0.00837320574163	0.0041095890411	0.0154738878143	0.00171232876712	0.00114416475973	0.0010718113612	0.00684931506849	0.0219178082192	0.0	0.00625	0.00353982300885	0.0	0.0	0.0	0.0	0.00574712643678	0.0	0.00247524752475	0.0	0.0	0.00380952380952	0.014799154334	0.0	0.00397614314115	0.00189035916824	0.00924499229584	0.00503355704698	0.0041782729805	0.0	0.00402144772118	0.0042735042735	0.0	0.00675675675676	0.0279441117764	0.00227272727273	0.0	0.00208768267223	0.110562685094	0.00176056338028	0.00449101796407	0.0591016548463	0.0	0.0246305418719	0.0	0.0	0.0	0.00541516245487	0.0251798561151	0.00890868596882	0.00423728813559	0.0291828793774	0.0	0.019801980198	0.0262582056893	0.0	0.0	0.00987654320988	0.0	0.014799154334	0.0	0.005859375	0.00655021834061	0.0	0.010752688172	0.0125	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.0532687651332	0.0	0.0	0.411192214112	0.0	0.00695410292072	0.399071925754	0.216216216216	0.265255292653	0.0164533820841	0.0166666666667	0.0	0.0321489001692	0.432230522946	0.0346260387812	0.000949667616334	0.273849607183	0.0	0.0187919463087	0.0	0.0187304890739	0.0207852193995	0.0145833333333	0.0	0.00217864923747	0.0	0.0787878787879	0.135099337748	0.0	0.0	0.0152801358234	0.0538302277433	0.0	0.125356125356	0.0	0.0	0.0	0.00180831826401	0.0136518771331	0.0	0.0133333333333	0.0	0.341755319149	0.0687342833194	0.00711743772242	0.066985645933	0.0013698630137	0.00580270793037	0.0	0.00228832951945	0.0021436227224	0.013698630137	0.0260273972603	0.0601092896175	0.01875	0.319469026549	0.135048231511	0.0154494382022	0.0985130111524	0.00557103064067	0.222988505747	0.0	0.00990099009901	0.0	0.048048048048	0.0857142857143	0.0232558139535	0.00576368876081	0.00397614314115	0.0	0.00154083204931	0.273489932886	0.0	0.0396475770925	0.029490616622	0.264957264957	0.00542005420054	0.239864864865	0.335329341317	0.0670454545455	0.0	0.0	0.0	0.00352112676056	0.64371257485	0.0	0.0123456790123	0.20197044335	0.0	0.0	0.0	0.0	0.277877697842	0.0	0.0127118644068	0.0642023346304	0.0	0.0	0.0	0.0420353982301	0.00431034482759	0.00987654320988	0.0	0.0105708245243	0.0	0.505859375	0.00436681222707	0.0	0.0134408602151	0.2875	0.0365853658537	0.0	0.15625	0.0454545454545
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__RF16; g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00167785234899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00862068965517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0121951219512	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__	0.00242130750605	0.0	0.0	0.00081103000811	0.0	0.00278164116829	0.0	0.0027027027027	0.0	0.0	0.00238095238095	0.00142045454545	0.0	0.0	0.0	0.0	0.0	0.0	0.00536912751678	0.00423728813559	0.00416233090531	0.0	0.0	0.00358744394619	0.0	0.0	0.00606060606061	0.0	0.0	0.00526315789474	0.0	0.0	0.0	0.0	0.00147275405007	0.0087929656275	0.00120918984281	0.0	0.0	0.0	0.0	0.00139082058414	0.0	0.000838222967309	0.0017793594306	0.0011961722488	0.0013698630137	0.00580270793037	0.0	0.0	0.0	0.0	0.0027397260274	0.0	0.028125	0.0	0.0	0.00140449438202	0.0	0.0	0.00344827586207	0.0	0.0	0.0	0.003003003003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00337837837838	0.0	0.0	0.00422535211268	0.0	0.0118460019743	0.0	0.0	0.00709219858156	0.0	0.0	0.0	0.0	0.0	0.0	0.00089928057554	0.0	0.0	0.0	0.0	0.0	0.00218818380744	0.0	0.0	0.0	0.0	0.0105708245243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__	0.0	0.0	0.0	0.00081103000811	0.0	0.0	0.0	0.0	0.00373599003736	0.0	0.0	0.00994318181818	0.00846023688663	0.0	0.0	0.0	0.00224466891134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00147275405007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00533807829181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003125	0.0380530973451	0.0337620578778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00600600600601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00854700854701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00236406619385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00211416490486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__	0.00242130750605	0.0	0.00335570469799	0.0	0.0	0.0	0.0	0.0027027027027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00112233445567	0.0	0.00671140939597	0.0	0.00208116545265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00394736842105	0.0	0.0	0.0	0.00569800569801	0.00883652430044	0.0	0.0	0.0	0.0	0.0	0.0	0.00417246175243	0.0	0.000838222967309	0.0	0.0	0.0	0.0	0.0	0.00343249427918	0.0	0.0	0.0013698630137	0.00182149362477	0.0	0.0	0.0	0.0	0.0	0.00278551532033	0.00344827586207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00149700598802	0.00236406619385	0.0	0.00492610837438	0.0	0.0	0.0	0.00180505415162	0.0	0.0022271714922	0.0021186440678	0.0	0.0	0.0	0.00218818380744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
