Taxon	6.147.1	2.32.1	6.147.3	6.19.2	4.161.3	6.19.1	5.131.3	2.79.1	1.507.1	2.52.2	6.184.1	4.161.1	2.45.1	5.131.1	4.75.3	3.33.1	1.203.2	1.110.2	1.56.2	4.60.1	6.84.1	2.503.1	2.25.1	1.97.2	2.199.1	5.125.3	1.153.1	2.47.2	1.97.1	1.511.2	3.31.1	6.181.3	1.68.2	1.9.1	2.47.1	2.79.2	4.87.1	1.9.2	4.87.2	5.131.2	2.25.2	1.153.2	2.26.2	1.49.2	4.87.3	6.181.1	2.76.1	2.126.1	4.68.3	3.43.3	1.72.1	2.144.1	4.75.1	1.506.1	3.107.1	6.184.2	2.52.1	1.7.1	4.75.2	1.8.1	1.50.2	1.154.2	1.8.2	2.33.2	2.510.1	2.24.2	2.32.2	6.184.3	5.125.1	1.49.1	5.136.1	1.511.1	2.504.2	2.76.2	5.136.3	2.81.2	1.154.1	2.24.1	2.126.2	2.157.2	4.68.1	1.91.2	1.121.1	5.125.2	1.68.1	6.147.2	1.155.2	2.504.1	2.1.1	5.127.3	6.84.3	2.48.2	1.39.2	1.95.2	1.39.1	2.26.1	1.121.2	3.98.1	3.43.2	3.33.3	6.84.2	1.120.2	1.56.1	6.19.3	2.45.2	2.33.1	1.110.1	1.63.1	2.144.2	2.48.1	4.161.2	1.203.1	1.506.2	1.7.2	1.120.1	2.81.1	6.181.2	3.33.2	2.57.1	4.60.3	3.45.1	3.43.1	2.55.1	2.116.1	5.127.1	3.107.3	1.72.2	3.107.2	5.136.2	1.155.1	1.63.2	2.1.2	1.50.1	4.93.1	3.98.3	2.57.2	3.98.2	4.93.3	2.116.2	3.45.2	1.91.1	4.93.2	3.45.3	2.157.1	4.68.2	1.95.1	4.60.2	2.510.2	5.127.2	5.63.3	5.63.2	3.31.2	3.31.3	2.503.2	2.55.2	5.63.1	2.199.2	1.507.2
Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae	122.0	8.0	243.0	291.0	287.0	70.0	4.0	882.0	506.0	1.0	769.0	26.0	0.0	21.0	489.0	80.0	1.0	1661.0	53.0	1879.0	111.0	2095.0	1938.0	170.0	1389.0	472.0	7008.0	73.0	2221.0	4438.0	1262.0	528.0	32.0	98.0	326.0	988.0	186.0	1521.0	1980.0	51.0	3776.0	521.0	956.0	1498.0	477.0	97.0	901.0	532.0	732.0	2420.0	330.0	768.0	478.0	4827.0	504.0	279.0	369.0	1884.0	1881.0	5.0	1575.0	14.0	2.0	2577.0	37.0	483.0	3.0	1134.0	75.0	90.0	5173.0	2105.0	208.0	1240.0	371.0	58.0	64.0	3500.0	279.0	6017.0	830.0	1.0	1502.0	252.0	4.0	178.0	467.0	391.0	218.0	467.0	43.0	259.0	3.0	268.0	205.0	298.0	18.0	201.0	112.0	7.0	794.0	607.0	16.0	7.0	2.0	6516.0	4448.0	661.0	1722.0	1347.0	154.0	8.0	285.0	2305.0	25.0	1101.0	113.0	361.0	0.0	633.0	653.0	713.0	949.0	476.0	365.0	242.0	260.0	775.0	2163.0	197.0	188.0	1520.0	969.0	88.0	2201.0	1.0	38.0	28.0	0.0	675.0	17.0	78.0	274.0	2.0	963.0	2414.0	141.0	242.0	192.0	216.0	5.0	531.0	205.0	25.0	2.0	23.0	17.0	376.0
Bacteroidetes;Bacteroidia;Bacteroidales;[Paraprevotellaceae]	0.0	0.0	0.0	342.0	7.0	15.0	25.0	0.0	0.0	1.0	0.0	13.0	0.0	101.0	0.0	0.0	0.0	0.0	268.0	0.0	0.0	0.0	961.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	4.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	496.0	1380.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	308.0	63.0	0.0	0.0	0.0	662.0	1.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2641.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1227.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroidetes;Bacteroidia;Bacteroidales;unclassified	432.0	2105.0	1183.0	386.0	183.0	152.0	35.0	9.0	0.0	0.0	0.0	358.0	0.0	120.0	0.0	0.0	0.0	0.0	785.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	245.0	805.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	245.0	0.0	0.0	223.0	0.0	0.0	3.0	1167.0	0.0	368.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	415.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	169.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	709.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cyanobacteria[Melainabacteria];[Melainabacteria];[Melainabacteriales];[Melainabacteriaceae]	0.0	640.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	162.0	0.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	342.0	0.0	0.0	466.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	45.0	26.0	0.0	10.0	0.0	4.0	0.0	0.0	9.0	264.0	0.0	0.0	0.0	0.0	11.0	459.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	1.0	0.0	138.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	1236.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	392.0	408.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae	0.0	27.0	3.0	31.0	3.0	13.0	21.0	55.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	39.0	14.0	1.0	0.0	0.0	789.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	2.0	16.0	0.0	0.0	15.0	0.0	7.0	0.0	1.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	33.0	141.0	19.0	32.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	76.0	0.0	0.0	3.0	0.0	0.0	76.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	13.0	0.0	0.0	0.0	28.0	2.0	2.0	4.0	0.0	1.0	0.0	0.0	0.0	290.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	1069.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	288.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
Firmicutes;Bacilli;Bacillales;Bacillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Firmicutes;Bacilli;Bacillales;Staphylococcaceae	13.0	7.0	6.0	1.0	43.0	0.0	75.0	18.0	13.0	34.0	7.0	14.0	43.0	24.0	14.0	16.0	30.0	7.0	6.0	11.0	5.0	16.0	68.0	2.0	10.0	17.0	22.0	2.0	27.0	10.0	22.0	17.0	16.0	52.0	7.0	22.0	31.0	7.0	17.0	13.0	14.0	46.0	1.0	4.0	35.0	17.0	3.0	11.0	18.0	16.0	15.0	29.0	9.0	11.0	18.0	3.0	29.0	5.0	33.0	94.0	19.0	7.0	7.0	8.0	26.0	29.0	0.0	18.0	13.0	19.0	12.0	20.0	27.0	7.0	8.0	10.0	3.0	24.0	32.0	22.0	6.0	25.0	27.0	8.0	6.0	2.0	24.0	1.0	22.0	3.0	52.0	16.0	0.0	2.0	2.0	48.0	56.0	91.0	25.0	20.0	12.0	6.0	1.0	1.0	21.0	13.0	21.0	25.0	7.0	4.0	5.0	29.0	22.0	13.0	3.0	2.0	27.0	13.0	10.0	10.0	24.0	8.0	13.0	14.0	2.0	7.0	9.0	13.0	3.0	33.0	21.0	7.0	9.0	4.0	9.0	13.0	112.0	20.0	4.0	134.0	10.0	9.0	10.0	1.0	9.0	4.0	5.0	3.0	7.0	81.0	99.0	43.0	12.0	13.0	4.0	24.0	8.0	11.0
Firmicutes;Bacilli;Bacillales;[Exiguobacteraceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Firmicutes;Bacilli;Gemellales;Gemellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	8.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	19.0	0.0	45.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	15.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Firmicutes;Bacilli;Lactobacillales;Aerococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	3.0	2.0	1.0	0.0	7.0	3.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	1.0	43.0	0.0	0.0	0.0	1.0	1.0	4.0	1.0	0.0	17.0	4.0	89.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	8.0	2.0	4.0	0.0	0.0	0.0	10.0	1.0	1.0	1.0	9.0	1.0	1.0	0.0	17.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	5.0	0.0	1.0	1.0	0.0	0.0	18.0	1.0	14.0	1.0	7.0	0.0	0.0	0.0	1.0	0.0	5.0	1.0	9.0	0.0	0.0	0.0	0.0	2.0	2.0	7.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	4.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	4.0
Firmicutes;Bacilli;Lactobacillales;Enterococcaceae	0.0	0.0	0.0	0.0	2.0	0.0	229.0	0.0	74.0	1.0	0.0	1.0	5.0	5.0	0.0	0.0	2515.0	18.0	23.0	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	331.0	0.0	0.0	0.0	0.0	12.0	0.0	3.0	297.0	2.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	9.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	28.0	0.0	47.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	205.0	0.0	2.0	2.0	0.0	0.0	9.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	42.0	0.0	0.0	48.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	123.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	5.0	1026.0	0.0	104.0
Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae	225.0	22.0	513.0	3.0	18.0	7.0	9.0	0.0	4.0	40.0	47.0	110.0	1.0	21.0	161.0	224.0	1.0	19.0	665.0	146.0	4.0	29.0	117.0	0.0	26.0	7.0	15.0	52.0	17.0	29.0	5.0	198.0	16.0	6.0	119.0	73.0	9.0	1.0	0.0	8.0	0.0	1.0	0.0	1.0	1.0	363.0	3.0	443.0	15.0	119.0	33.0	118.0	77.0	339.0	26.0	1.0	0.0	82.0	4.0	36.0	94.0	7.0	0.0	118.0	1.0	21.0	230.0	103.0	18.0	2.0	128.0	204.0	0.0	14.0	0.0	3.0	14.0	30.0	247.0	0.0	28.0	0.0	166.0	14.0	3.0	2.0	1.0	0.0	83.0	94.0	10.0	105.0	1040.0	0.0	756.0	18.0	57.0	9.0	283.0	292.0	2.0	2.0	351.0	11.0	48.0	97.0	42.0	26.0	17.0	109.0	0.0	50.0	5.0	6.0	9.0	378.0	55.0	72.0	32.0	3.0	55.0	1035.0	503.0	88.0	46.0	73.0	21.0	254.0	1.0	2.0	463.0	78.0	84.0	193.0	25.0	5.0	1.0	91.0	6.0	446.0	1.0	0.0	61.0	2.0	2.0	0.0	0.0	0.0	0.0	7.0	2.0	154.0	198.0	0.0	1.0	2.0	0.0	4.0
Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	8.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	7.0	2.0	2.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	7.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Firmicutes;Bacilli;Lactobacillales;Streptococcaceae	72.0	2.0	39.0	2.0	8.0	1.0	668.0	4.0	26.0	409.0	3.0	16.0	1157.0	80.0	52.0	6.0	297.0	39.0	12.0	86.0	33.0	146.0	298.0	50.0	1.0	2.0	14.0	60.0	287.0	255.0	3.0	1043.0	34.0	322.0	112.0	352.0	22.0	56.0	3.0	8.0	3.0	192.0	0.0	27.0	18.0	554.0	42.0	39.0	6.0	7.0	12.0	267.0	0.0	114.0	10.0	2.0	15.0	164.0	9.0	42.0	8.0	162.0	4.0	24.0	8.0	356.0	51.0	14.0	8.0	125.0	39.0	15.0	20.0	23.0	9.0	29.0	158.0	193.0	160.0	4.0	3.0	1.0	419.0	35.0	10.0	25.0	30.0	4.0	165.0	5.0	210.0	100.0	37.0	1.0	164.0	28.0	187.0	28.0	12.0	7.0	26.0	28.0	25.0	12.0	2815.0	366.0	538.0	29.0	22.0	6.0	1.0	277.0	168.0	114.0	2.0	32.0	20.0	2.0	7.0	17.0	1.0	6.0	11.0	10.0	5.0	3.0	17.0	1.0	1.0	10.0	112.0	94.0	1.0	4.0	71.0	31.0	59.0	4.0	6.0	21.0	106.0	1.0	0.0	9.0	13.0	4.0	6.0	24.0	2.0	72.0	51.0	2.0	2.0	3.0	6.0	35.0	1.0	42.0
Firmicutes;Clostridia;Clostridiales;Catabacteriaceae	29.0	20.0	32.0	38.0	5.0	24.0	18.0	8.0	9.0	0.0	4.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	16.0	0.0	5.0	15.0	10.0	32.0	3.0	0.0	0.0	2.0	2.0	26.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	3.0	7.0	2.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	1.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	3.0	0.0	0.0	18.0	1.0	0.0	8.0	5.0	0.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0	7.0	6.0	0.0	0.0	0.0	4.0	3.0	0.0	3.0	0.0	1.0	0.0	5.0	58.0	17.0	0.0	0.0	2.0	7.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	10.0	6.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	0.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
Firmicutes;Clostridia;Clostridiales;Christensenellaceae	139.0	78.0	201.0	2039.0	202.0	1040.0	37.0	328.0	0.0	0.0	51.0	30.0	0.0	56.0	2.0	0.0	0.0	30.0	0.0	1.0	6.0	52.0	107.0	115.0	2.0	114.0	380.0	2.0	443.0	431.0	31.0	7.0	0.0	24.0	2.0	210.0	1.0	14.0	0.0	2.0	12.0	11.0	8.0	14.0	0.0	9.0	0.0	2.0	3.0	1.0	6.0	239.0	0.0	170.0	31.0	11.0	0.0	8404.0	0.0	1.0	3.0	0.0	0.0	0.0	132.0	161.0	1.0	215.0	1.0	8.0	5.0	0.0	7.0	1.0	4.0	0.0	7.0	10.0	3.0	3.0	3.0	0.0	164.0	26.0	3.0	7.0	33.0	4.0	147.0	3.0	0.0	0.0	0.0	0.0	7.0	143.0	8.0	1.0	1.0	0.0	15.0	36.0	0.0	20.0	0.0	92.0	0.0	1361.0	86.0	246.0	121.0	18.0	1.0	151.0	0.0	7.0	143.0	0.0	0.0	1.0	1.0	0.0	2.0	2.0	0.0	11.0	10.0	15.0	1.0	0.0	37.0	122.0	1.0	4.0	3.0	0.0	0.0	11.0	0.0	5.0	0.0	2.0	0.0	0.0	12.0	2.0	0.0	177.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Firmicutes;Clostridia;Clostridiales;Clostridiaceae	64.0	4480.0	35.0	153.0	247.0	256.0	353.0	837.0	6.0	2.0	69.0	263.0	1.0	133.0	4675.0	243.0	847.0	538.0	288.0	17.0	81.0	160.0	247.0	216.0	47.0	174.0	415.0	745.0	140.0	29.0	28.0	820.0	89.0	141.0	622.0	1141.0	72.0	655.0	8.0	89.0	97.0	38.0	33.0	148.0	77.0	237.0	68.0	84.0	99.0	44.0	536.0	1444.0	92.0	128.0	32.0	39.0	12.0	756.0	64.0	38.0	194.0	19.0	63.0	1620.0	204.0	77.0	832.0	739.0	72.0	47.0	38.0	412.0	35.0	25.0	102.0	39.0	255.0	175.0	114.0	22.0	496.0	3.0	1255.0	29.0	4.0	22.0	1033.0	14.0	890.0	138.0	233.0	99.0	1002.0	1.0	1513.0	2622.0	37.0	40.0	43.0	555.0	23.0	23.0	77.0	165.0	1030.0	2911.0	11.0	1668.0	798.0	12.0	30.0	22.0	50.0	50.0	17.0	281.0	112.0	631.0	31.0	12.0	10.0	11.0	992.0	44.0	114.0	11.0	246.0	52.0	26.0	53.0	2828.0	193.0	285.0	123.0	244.0	60.0	0.0	117.0	3.0	92.0	3.0	8.0	13.0	89.0	26.0	20.0	1.0	25.0	5.0	71.0	91.0	44.0	153.0	11.0	5.0	7.0	6.0	6.0
