Taxon	v3.Len.15	v3.Len.27	v3.Len.18	v3.Len.33	v3.Len.31	v3.Len.29	v3.Len.04	v3.Len.23	v3.Len.11	v3.Len.32	v3.Len.30	v3.Len.07	v3.Len.35	v3.Len.34	v3.Len.38	v3.Len.37	v3.Len.19	v3.Len.20	v3.Len.01	v3.Len.28	v3.Len.05	v3.Len.22	v3.Len.21	v3.Len.12	v3.Len.02	v3.Len.36	v3.Len.24	v3.Len.08	v3.Len.03	v3.Len.06	v3.Len.17	v3.Len.16
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__	0.0331360946746	0.0991189427313	0.0867208672087	0.0437158469945	0.0626349892009	0.0932203389831	0.0688405797101	0.0243902439024	0.063122923588	0.115384615385	0.095623987034	0.100378787879	0.114173228346	0.0336283185841	0.0941176470588	0.049853372434	0.0412698412698	0.0869565217391	0.0	0.070564516129	0.0015503875969	0.231422505308	0.0	0.00797872340426	0.111111111111	0.133640552995	0.00769230769231	0.0	0.0416666666667	0.0	0.105960264901	0.05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae	0.00118343195266	0.0	0.0	0.0	0.00215982721382	0.0021186440678	0.0	0.0	0.00166112956811	0.0	0.0	0.00189393939394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	0.00591715976331	0.079295154185	0.0406504065041	0.0109289617486	0.0237580993521	0.0338983050847	0.0036231884058	0.0	0.00498338870432	0.00699300699301	0.00486223662885	0.00757575757576	0.0354330708661	0.0	0.0117647058824	0.0058651026393	0.00793650793651	0.0869565217391	0.0	0.00604838709677	0.0	0.00849256900212	0.0	0.0	0.0082304526749	0.0184331797235	0.00769230769231	0.0	0.0	0.00299401197605	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.250887573964	0.396475770925	0.373983739837	0.120218579235	0.349892008639	0.33686440678	0.242753623188	0.20325203252	0.255813953488	0.206293706294	0.77471636953	0.145833333333	0.448818897638	0.0867256637168	0.476470588235	0.469208211144	0.284126984127	0.391304347826	0.00261096605744	0.296370967742	0.0062015503876	0.503184713376	0.211267605634	0.257978723404	0.22633744856	0.645161290323	0.142307692308	0.0	0.161858974359	0.0	0.324503311258	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae	0.0	0.0374449339207	0.0162601626016	0.0	0.0151187904968	0.0338983050847	0.0	0.0	0.00498338870432	0.0314685314685	0.0	0.00378787878788	0.00393700787402	0.00176991150442	0.00196078431373	0.0	0.015873015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0230414746544	0.0230769230769	0.0	0.0160256410256	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.137278106509	0.140969162996	0.192411924119	0.207650273224	0.276457883369	0.182203389831	0.239130434783	0.105691056911	0.252491694352	0.272727272727	0.0470016207455	0.532196969697	0.255905511811	0.152212389381	0.258823529412	0.0703812316716	0.11746031746	0.152173913043	0.00261096605744	0.0584677419355	0.0	0.0870488322718	0.0	0.0851063829787	0.17695473251	0.0691244239631	0.0423076923077	0.0	0.0801282051282	0.0	0.377483443709	0.2
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae	0.0	0.101321585903	0.0975609756098	0.0273224043716	0.105831533477	0.21186440678	0.0018115942029	0.00813008130081	0.0847176079734	0.178321678322	0.0	0.00378787878788	0.0	0.0336283185841	0.0294117647059	0.0	0.0015873015873	0.0	0.0	0.00201612903226	0.0	0.00212314225053	0.0	0.0239361702128	0.0	0.0	0.00769230769231	0.0	0.0224358974359	0.0	0.0529801324503	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Acidaminobacteraceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015873015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]	0.0	0.0	0.0	0.0	0.0	0.00635593220339	0.0036231884058	0.0	0.00166112956811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00212314225053	0.0	0.00797872340426	0.00205761316872	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]	0.0	0.0	0.00271002710027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0145867098865	0.0	0.0	0.0	0.0	0.00146627565982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae	0.00591715976331	0.0462555066079	0.059620596206	0.00546448087432	0.0410367170626	0.0360169491525	0.0036231884058	0.00813008130081	0.00166112956811	0.027972027972	0.0064829821718	0.0113636363636	0.0629921259843	0.0070796460177	0.0274509803922	0.0263929618768	0.0396825396825	0.0	0.0	0.00403225806452	0.0	0.0254777070064	0.0056338028169	0.0	0.0288065843621	0.0414746543779	0.00384615384615	0.0	0.0432692307692	0.0	0.00662251655629	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00162074554295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064829821718	0.0	0.00787401574803	0.00176991150442	0.0	0.0	0.0	0.0217391304348	0.0	0.00201612903226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae	0.00236686390533	0.0	0.0	0.00546448087432	0.0	0.0	0.0	0.0	0.00332225913621	0.0	0.0	0.0	0.0	0.00884955752212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00265957446809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00393700787402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00353982300885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00299401197605	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00176991150442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.0591715976331	0.00220264317181	0.0108401084011	0.0109289617486	0.00863930885529	0.0	0.0108695652174	0.593495934959	0.00830564784053	0.013986013986	0.00162074554295	0.0	0.0196850393701	0.00530973451327	0.00980392156863	0.0674486803519	0.255555555556	0.0	0.838120104439	0.0463709677419	0.0356589147287	0.0	0.50985915493	0.433510638298	0.0452674897119	0.0	0.534615384615	0.795454545455	0.088141025641	0.982035928144	0.0132450331126	0.25
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae	0.0	0.00220264317181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0106382978723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae	0.00118343195266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00196078431373	0.0058651026393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00384615384615	0.0454545454545	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae	0.00473372781065	0.0	0.00271002710027	0.0	0.0	0.0021186440678	0.0	0.0406504065041	0.0	0.0	0.0	0.0	0.0	0.0	0.00196078431373	0.00879765395894	0.0	0.0	0.0339425587467	0.0	0.0015503875969	0.0	0.0619718309859	0.0239361702128	0.00617283950617	0.0	0.0576923076923	0.0909090909091	0.0	0.0	0.0	0.0
k__Bacteria; p__TM7; c__; o__; f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166112956811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__TM7; c__TM7-3; o__; f__	0.0	0.0	0.0	0.0	0.00215982721382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0036231884058	0.0	0.0	0.0034965034965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae	0.0	0.0	0.0	0.0	0.0	0.00423728813559	0.0	0.0	0.0	0.0034965034965	0.00486223662885	0.0151515151515	0.0	0.0	0.0	0.0	0.0015873015873	0.0217391304348	0.0	0.00604838709677	0.0	0.0	0.0	0.0	0.0102880658436	0.0	0.0	0.0	0.0	0.0	0.0	0.0
