Taxon	v3.Len.15	v3.Len.27	v3.Len.18	v3.Len.33	v3.Len.31	v3.Len.29	v3.Len.04	v3.Len.23	v3.Len.11	v3.Len.32	v3.Len.30	v3.Len.07	v3.Len.35	v3.Len.34	v3.Len.38	v3.Len.37	v3.Len.19	v3.Len.20	v3.Len.01	v3.Len.28	v3.Len.05	v3.Len.22	v3.Len.21	v3.Len.12	v3.Len.02	v3.Len.36	v3.Len.24	v3.Len.08	v3.Len.03	v3.Len.06	v3.Len.17	v3.Len.16
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Slackia	0.0	0.0	0.00813008130081	0.0	0.0	0.0	0.0	0.0	0.0	0.00699300699301	0.0	0.0	0.0	0.00176991150442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.28875739645	0.00220264317181	0.00271002710027	0.00546448087432	0.00431965442765	0.0021186440678	0.298913043478	0.0	0.121262458472	0.0034965034965	0.0	0.0757575757576	0.0196850393701	0.0141592920354	0.0254901960784	0.146627565982	0.00952380952381	0.0	0.0939947780679	0.0725806451613	0.0	0.0467091295117	0.0281690140845	0.0425531914894	0.0699588477366	0.0	0.0	0.0227272727273	0.125	0.0	0.0331125827815	0.1
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides	0.00710059171598	0.0	0.0	0.0109289617486	0.0	0.0021186440678	0.0126811594203	0.0	0.00166112956811	0.0	0.0	0.0	0.00393700787402	0.00884955752212	0.0	0.0	0.0	0.0	0.00522193211488	0.00201612903226	0.0	0.0	0.0	0.0	0.00205761316872	0.0	0.0	0.0227272727273	0.0240384615385	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.00236686390533	0.00440528634361	0.0	0.508196721311	0.00863930885529	0.0	0.0	0.0	0.0797342192691	0.013986013986	0.0	0.0	0.00787401574803	0.582300884956	0.0	0.0	0.00634920634921	0.0	0.00261096605744	0.00806451612903	0.0	0.00636942675159	0.0	0.00265957446809	0.0925925925926	0.0	0.00384615384615	0.0	0.00160256410256	0.0	0.0728476821192	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__	0.00355029585799	0.0	0.0	0.0	0.0	0.0	0.0036231884058	0.0	0.00332225913621	0.0	0.0	0.00568181818182	0.0	0.00176991150442	0.0	0.00439882697947	0.0	0.0	0.0	0.0	0.0	0.00212314225053	0.0	0.0	0.00617283950617	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0108695652174	0.0	0.00166112956811	0.0	0.0	0.0	0.0	0.0	0.0	0.00146627565982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00265957446809	0.00205761316872	0.0	0.0	0.0	0.00641025641026	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00146627565982	0.0	0.0	0.0	0.00201612903226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015503875969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070796460177	0.0	0.0	0.0015873015873	0.0	0.0	0.00806451612903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00261096605744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00160256410256	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00261096605744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00293255131965	0.0	0.0	0.0	0.00403225806452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__Gemella	0.00118343195266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166112956811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015873015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__; g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00522193211488	0.0	0.0	0.0	0.00281690140845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella	0.0	0.0	0.0	0.00546448087432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00293255131965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00261096605744	0.0	0.0	0.0	0.0056338028169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0253521126761	0.0	0.0	0.0	0.00384615384615	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031007751938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.00118343195266	0.0	0.0	0.016393442623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0106194690265	0.0	0.00146627565982	0.00634920634921	0.0434782608696	0.0	0.0	0.0046511627907	0.0	0.0056338028169	0.0	0.0	0.0	0.0	0.0	0.00320512820513	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00281690140845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00281690140845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus	0.0	0.0	0.0189701897019	0.0	0.00863930885529	0.0	0.0	0.0	0.00166112956811	0.0	0.00486223662885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00261096605744	0.0	0.0	0.0	0.00281690140845	0.0	0.0	0.0	0.0	0.0	0.00160256410256	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.0627218934911	0.0154185022026	0.00813008130081	0.0218579234973	0.00431965442765	0.0148305084746	0.0217391304348	0.0162601626016	0.0132890365449	0.0174825174825	0.0129659643436	0.00568181818182	0.00393700787402	0.0371681415929	0.00196078431373	0.0219941348974	0.185714285714	0.195652173913	0.00261096605744	0.395161290323	0.939534883721	0.0297239915074	0.135211267606	0.00797872340426	0.0267489711934	0.00921658986175	0.0	0.0227272727273	0.025641025641	0.00898203592814	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter	0.0	0.0	0.00271002710027	0.0	0.00215982721382	0.0021186440678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00261096605744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__; f__; g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0018115942029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__	0.0331360946746	0.0991189427313	0.0867208672087	0.0437158469945	0.0626349892009	0.0932203389831	0.0688405797101	0.0243902439024	0.063122923588	0.115384615385	0.095623987034	0.100378787879	0.114173228346	0.0336283185841	0.0941176470588	0.049853372434	0.0412698412698	0.0869565217391	0.0	0.070564516129	0.0015503875969	0.231422505308	0.0	0.00797872340426	0.111111111111	0.133640552995	0.00769230769231	0.0	0.0416666666667	0.0	0.105960264901	0.05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__	0.0	0.0	0.0	0.0	0.00215982721382	0.0021186440678	0.0	0.0	0.00166112956811	0.0	0.0	0.00189393939394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenella	0.00118343195266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__	0.0	0.0308370044053	0.0216802168022	0.00546448087432	0.00215982721382	0.0190677966102	0.0	0.0	0.0	0.0	0.0	0.00189393939394	0.00787401574803	0.0	0.0	0.00146627565982	0.0047619047619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00617283950617	0.00921658986175	0.0	0.0	0.0	0.00299401197605	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	0.00591715976331	0.0462555066079	0.0189701897019	0.00546448087432	0.0215982721382	0.0148305084746	0.0036231884058	0.0	0.00498338870432	0.00699300699301	0.00486223662885	0.00568181818182	0.0275590551181	0.0	0.0117647058824	0.00293255131965	0.0015873015873	0.0869565217391	0.0	0.00604838709677	0.0	0.00849256900212	0.0	0.0	0.00205761316872	0.00921658986175	0.00769230769231	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53	0.0	0.00220264317181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00146627565982	0.0015873015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__	0.0994082840237	0.125550660793	0.140921409214	0.0601092896175	0.138228941685	0.137711864407	0.106884057971	0.0487804878049	0.0897009966777	0.0804195804196	0.192868719611	0.0625	0.173228346457	0.0389380530973	0.162745098039	0.148093841642	0.111111111111	0.130434782609	0.00261096605744	0.10685483871	0.0015503875969	0.2016985138	0.0507042253521	0.0797872340426	0.0781893004115	0.221198156682	0.0307692307692	0.0	0.0480769230769	0.0	0.152317880795	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes	0.0	0.0	0.00271002710027	0.0	0.0	0.0021186440678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015873015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia	0.0958579881657	0.138766519824	0.0948509485095	0.0218579234973	0.0712742980562	0.0720338983051	0.0471014492754	0.138211382114	0.0963455149502	0.0664335664336	0.432739059968	0.0113636363636	0.0551181102362	0.0070796460177	0.211764705882	0.218475073314	0.068253968254	0.0652173913043	0.0	0.135080645161	0.0046511627907	0.152866242038	0.135211267606	0.159574468085	0.0720164609053	0.15668202765	0.107692307692	0.0	0.0320512820513	0.0	0.046357615894	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Butyrivibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00196078431373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus	0.0130177514793	0.0484581497797	0.0325203252033	0.0218579234973	0.0475161987041	0.0317796610169	0.0307971014493	0.00813008130081	0.046511627907	0.0174825174825	0.0356564019449	0.0246212121212	0.0669291338583	0.0212389380531	0.0490196078431	0.058651026393	0.0349206349206	0.0652173913043	0.0	0.0201612903226	0.0	0.123142250531	0.00281690140845	0.0132978723404	0.0288065843621	0.0829493087558	0.00384615384615	0.0	0.00801282051282	0.0	0.0198675496689	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea	0.0118343195266	0.0242290748899	0.0433604336043	0.0109289617486	0.0410367170626	0.0317796610169	0.0108695652174	0.00813008130081	0.0116279069767	0.0104895104895	0.0162074554295	0.0189393939394	0.0511811023622	0.0106194690265	0.0078431372549	0.0102639296188	0.0333333333333	0.0217391304348	0.0	0.0141129032258	0.0	0.00424628450106	0.0	0.0	0.0144032921811	0.0506912442396	0.0	0.0	0.00801282051282	0.0	0.0198675496689	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015873015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnobacterium	0.00236686390533	0.00440528634361	0.00271002710027	0.0	0.00215982721382	0.0	0.0036231884058	0.0	0.0	0.00699300699301	0.0	0.00757575757576	0.00393700787402	0.0	0.00196078431373	0.0	0.0015873015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00460829493088	0.0	0.0	0.0	0.0	0.0132450331126	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira	0.00118343195266	0.00220264317181	0.00271002710027	0.0	0.0	0.0	0.0108695652174	0.0	0.00332225913621	0.0	0.0032414910859	0.0170454545455	0.0	0.0	0.00392156862745	0.00439882697947	0.0015873015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0132450331126	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Moryella	0.00118343195266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia	0.010650887574	0.00220264317181	0.00542005420054	0.0	0.00215982721382	0.0127118644068	0.018115942029	0.0	0.00166112956811	0.0	0.00486223662885	0.0	0.00393700787402	0.00530973451327	0.00196078431373	0.00439882697947	0.0047619047619	0.0	0.0	0.0	0.0	0.00636942675159	0.0	0.00265957446809	0.00411522633745	0.0184331797235	0.0	0.0	0.00160256410256	0.0	0.0198675496689	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]	0.0153846153846	0.0506607929515	0.0487804878049	0.00546448087432	0.0475161987041	0.0487288135593	0.0144927536232	0.0	0.00664451827243	0.0244755244755	0.0891410048622	0.00378787878788	0.0944881889764	0.00353982300885	0.0352941176471	0.024926686217	0.0253968253968	0.108695652174	0.0	0.0201612903226	0.0	0.0148619957537	0.0225352112676	0.00265957446809	0.0288065843621	0.110599078341	0.0	0.0	0.0641025641026	0.0	0.0397350993377	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__	0.0	0.0374449339207	0.0162601626016	0.0	0.0151187904968	0.0338983050847	0.0	0.0	0.00498338870432	0.0314685314685	0.0	0.00378787878788	0.00393700787402	0.00176991150442	0.00196078431373	0.0	0.015873015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0230414746544	0.0230769230769	0.0	0.0160256410256	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__	0.0544378698225	0.0991189427313	0.138211382114	0.0710382513661	0.172786177106	0.0868644067797	0.13768115942	0.0162601626016	0.101328903654	0.0979020979021	0.0470016207455	0.198863636364	0.129921259843	0.0495575221239	0.107843137255	0.0439882697947	0.068253968254	0.0652173913043	0.0	0.0322580645161	0.0	0.036093418259	0.0	0.0398936170213	0.11316872428	0.0552995391705	0.0115384615385	0.0	0.036858974359	0.0	0.152317880795	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium	0.0804733727811	0.0154185022026	0.0108401084011	0.0983606557377	0.0475161987041	0.0381355932203	0.0652173913043	0.0813008130081	0.0863787375415	0.0454545454545	0.0	0.30303030303	0.0629921259843	0.0601769911504	0.0725490196078	0.0131964809384	0.00634920634921	0.0	0.00261096605744	0.00806451612903	0.0	0.0	0.0	0.0452127659574	0.0349794238683	0.0	0.0307692307692	0.0	0.0384615384615	0.0	0.132450331126	0.05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira	0.00118343195266	0.0	0.0162601626016	0.016393442623	0.00647948164147	0.010593220339	0.0	0.0	0.0166112956811	0.0	0.0	0.0132575757576	0.0196850393701	0.0070796460177	0.0	0.00146627565982	0.0031746031746	0.0	0.0	0.00201612903226	0.0	0.00636942675159	0.0	0.0	0.0123456790123	0.0	0.0	0.0	0.00480769230769	0.0	0.0198675496689	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus	0.00118343195266	0.0264317180617	0.0271002710027	0.0218579234973	0.0496760259179	0.0466101694915	0.036231884058	0.00813008130081	0.0481727574751	0.129370629371	0.0	0.0170454545455	0.0433070866142	0.0353982300885	0.078431372549	0.0117302052786	0.0396825396825	0.0869565217391	0.0	0.0161290322581	0.0	0.0445859872611	0.0	0.0	0.0164609053498	0.0138248847926	0.0	0.0	0.0	0.0	0.0728476821192	0.15
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister	0.0	0.101321585903	0.0975609756098	0.0	0.105831533477	0.21186440678	0.0018115942029	0.0	0.0764119601329	0.178321678322	0.0	0.0	0.0	0.0	0.0294117647059	0.0	0.0015873015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0529801324503	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megamonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166112956811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0212765957447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00332225913621	0.0	0.0	0.00189393939394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
