Taxon	1.49.1	1.203.2	2.55.2	2.55.1	2.26.1	1.155.2	2.52.2	1.49.2	2.52.1	1.506.2	1.97.1	1.7.1	1.68.1	1.97.2	1.511.2	1.121.2	2.510.2	2.503.1	2.510.1	1.153.2	2.503.2	2.79.2	1.68.2	1.506.1	1.7.2	1.72.1	2.79.1	2.157.2	1.511.1	1.121.1	1.153.1	2.504.1	2.26.2	2.25.2	2.199.1	2.504.2	2.25.1	2.76.1	2.76.2	1.72.2	2.45.1	1.203.1	2.45.2	1.155.1	2.199.2	1.507.1	1.507.2
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075	0.00075	0.0	0.00025	0.00075	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Anaerofustis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.00025	0.0	0.00025	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Pseudoramibacter_Eubacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.00025	0.00025	0.00075	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.00025	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0005	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__	0.14975	0.00025	0.00925	0.01775	0.037	0.02525	0.0255	0.03375	0.02025	0.01175	0.01925	0.01925	0.03475	0.01925	0.00475	0.04925	0.01675	0.016	0.00325	0.02975	0.019	0.02025	0.1085	0.0315	0.017	0.0155	0.02075	0.015	0.03075	0.0335	0.01225	0.00525	0.01325	0.0065	0.0015	0.01325	0.03325	0.02	0.031	0.01925	0.0	0.006	0.076	0.0055	0.0455	0.0155	0.0195
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes	0.0	0.0	0.0	0.00075	0.0005	0.0	0.0	0.00025	0.0	0.0	0.00875	0.0025	0.0	0.01175	0.0015	0.0	0.0	0.001	0.0	0.0	0.0	0.00125	0.0	0.00125	0.0	0.0035	0.0	0.0	0.00125	0.00225	0.0	0.0005	0.0	0.0	0.0	0.0	0.00175	0.0005	0.0	0.002	0.0	0.00025	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia	0.03625	0.0	0.0	0.00225	0.017	0.00925	0.0165	0.02875	0.00025	0.028	0.01425	0.00375	0.02175	0.126	0.0055	0.13275	0.00075	0.0075	0.014	0.0265	0.00075	0.01775	0.0765	0.0085	0.0115	0.08175	0.014	0.00375	0.00425	0.05575	0.0025	0.0015	0.001	0.00725	0.00425	0.00175	0.0215	0.00475	0.02925	0.01025	0.0	0.03675	0.2025	0.00175	0.025	0.003	0.0065
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Butyrivibrio	0.001	0.0	0.0	0.0005	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.00025	0.0	0.0005	0.0	0.0	0.0	0.0	0.00175	0.0	0.00075	0.0	0.00025	0.00025	0.00025	0.0025	0.00025	0.001	0.0	0.00125	0.0	0.0	0.0	0.00025	0.00025	0.0	0.00075	0.0	0.0	0.0	0.00025	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus	0.006	0.0	0.0	0.0015	0.01	0.00325	0.00975	0.00975	0.00175	0.0045	0.00925	0.00325	0.00275	0.02175	0.00525	0.01025	0.019	0.00925	0.0025	0.0065	0.00125	0.02525	0.0145	0.0055	0.0015	0.0185	0.01575	0.00675	0.00225	0.02425	0.0045	0.0015	0.0005	0.00175	0.00125	0.00025	0.01	0.008	0.00325	0.015	0.0	0.017	0.00225	0.00075	0.0015	0.00025	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea	0.00375	0.00075	0.00025	0.00075	0.012	0.01125	0.02975	0.01025	0.00175	0.00725	0.01425	0.01	0.0085	0.01425	0.00025	0.007	0.0015	0.0185	0.00375	0.0205	0.0005	0.0035	0.00975	0.00175	0.0035	0.00375	0.00425	0.00325	0.002	0.00575	0.0	0.001	0.00075	0.011	0.00175	0.00125	0.02825	0.0	0.00725	0.002	0.0	0.00275	0.096	0.0	0.0145	0.0005	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0005	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01025	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnobacterium	0.0	0.0	0.0	0.00075	0.0055	0.05675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00425	0.0	0.0	0.0	0.0205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03325	0.0	0.0	0.0	0.0	0.0	0.0	0.00275	0.0	0.0005	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira	0.0	0.00025	0.0	0.00175	0.0005	0.01575	0.0	0.01125	0.00025	0.00025	0.005	0.0005	0.0	0.006	0.00025	0.0	0.0	0.00075	0.0005	0.00025	0.0	0.015	0.0005	0.00275	0.0	0.00275	0.02325	0.0	0.0	0.0085	0.00425	0.0015	0.00025	0.0	0.001	0.0045	0.0035	0.0	0.0	0.0035	0.0	0.0015	0.00025	0.0005	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Pseudobutyrivibrio	0.0	0.0	0.0	0.0	0.00075	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia	0.0	0.00025	0.0	0.01225	0.0105	0.0125	0.0005	0.0015	0.00025	0.00025	0.00225	0.00275	0.00025	0.0085	0.00075	0.002	0.0005	0.0035	0.00125	0.0	0.0005	0.00425	0.00275	0.01475	0.00025	0.03625	0.00125	0.0005	0.00725	0.01325	0.00375	0.001	0.0	0.00025	0.0	0.00075	0.00725	0.00075	0.0	0.00725	0.0	0.002	0.01025	0.00325	0.002	0.0	0.00025
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]	0.00875	0.0	0.0245	0.0045	0.01625	0.01025	0.045	0.011	0.023	0.00475	0.0145	0.0055	0.00325	0.0515	0.001	0.01025	0.002	0.0075	0.02375	0.00175	0.00025	0.0095	0.01925	0.002	0.0045	0.00225	0.0025	0.00025	0.005	0.02925	0.00125	0.00075	0.001	0.00375	0.00125	0.00125	0.02425	0.00025	0.0005	0.02375	0.0	0.008	0.011	0.00025	0.0045	0.0015	0.0045
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__	0.0	0.00025	0.0	0.00125	0.0005	0.0025	0.00925	0.0035	0.0	0.0025	0.00225	0.00075	0.002	0.0035	0.0005	0.0	0.0015	0.00275	0.00025	0.0	0.0005	0.0085	0.00025	0.00125	0.00025	0.0065	0.0	0.00125	0.00025	0.002	0.0	0.00025	0.0	0.0	0.00025	0.00025	0.00025	0.0	0.0015	0.001	0.0	0.0005	0.023	0.0	0.00025	0.0	0.00075
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__	0.01475	0.001	0.001	0.04825	0.42525	0.1485	0.00975	0.18675	0.017	0.03025	0.08925	0.12225	0.02425	0.14375	0.14675	0.1465	0.1625	0.096	0.04125	0.00925	0.0035	0.18075	0.06575	0.10525	0.049	0.18625	0.1845	0.03925	0.058	0.35025	0.06275	0.01425	0.009	0.00925	0.01325	0.0235	0.1075	0.02475	0.01075	0.16475	0.0	0.024	0.0475	0.00975	0.02775	0.0015	0.00125
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerofilum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0005	0.0	0.0	0.0005	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.00025	0.0	0.0	0.0005	0.0	0.0	0.00125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ethanoligenens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium	0.0405	0.004	0.06475	0.1285	0.05725	0.25725	0.1105	0.05625	0.43475	0.09525	0.04475	0.02425	0.07775	0.0455	0.01425	0.0375	0.0525	0.0275	0.0345	0.03725	0.04325	0.04425	0.11225	0.07225	0.00125	0.07375	0.0295	0.07675	0.02925	0.02025	0.04075	0.0825	0.14475	0.06725	0.04	0.05675	0.00875	0.0195	0.0375	0.03925	0.00025	0.0215	0.02625	0.00825	0.04325	0.0095	0.0135
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira	0.0	0.0	0.00025	0.00325	0.00475	0.0075	0.00375	0.0045	0.0005	0.004	0.00675	0.01275	0.00075	0.0055	0.00375	0.0005	0.01125	0.01175	0.00675	0.002	0.0045	0.014	0.0195	0.00775	0.0105	0.01425	0.00975	0.01075	0.0035	0.00625	0.00275	0.00375	0.0	0.0025	0.0035	0.00525	0.00675	0.004	0.0025	0.02	0.0	0.0005	0.0005	0.0005	0.00075	0.00525	0.0085
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus	0.0005	0.0	0.0	0.0115	0.0305	0.06775	0.0	0.01025	0.0005	0.02475	0.1405	0.06425	0.001	0.1505	0.05575	0.00175	0.0815	0.04625	0.035	0.001	0.0	0.03025	0.0295	0.02125	0.0765	0.176	0.06325	0.0315	0.04025	0.06775	0.0105	0.0095	0.0015	0.0005	0.00575	0.028	0.02575	0.00675	0.00025	0.26275	0.0	0.0085	0.01275	0.005	0.00225	0.00125	0.00025
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister	0.00075	0.0	0.0	0.0515	0.006	0.00875	0.0	0.0085	0.0	0.0	0.0	0.0	0.0	0.0	0.0035	0.0	0.0	0.04175	0.0	0.0	0.0	0.0	0.017	0.00875	0.0	0.0005	0.0	0.0	0.00225	0.00575	0.0225	0.0	0.0	0.0	0.0	0.0	0.01375	0.004	0.0005	0.0165	0.0	0.0005	0.0	0.0055	0.00025	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium	0.02	0.0005	0.00275	0.00625	0.02175	0.0	0.00375	0.00075	0.0015	0.0	0.032	0.02225	0.01025	0.016	0.0	0.02075	0.0415	0.0	0.017	0.06425	0.0	0.0775	0.00125	0.0	0.04675	0.0	0.032	0.0265	0.0	0.02075	0.018	0.0	0.04775	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.01175	0.0	0.0	0.01575	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Schwartzia	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella	0.00025	0.00375	0.03275	0.001	0.001	0.04875	0.094	0.0	0.00225	0.0	0.0	0.0	0.04475	0.0	0.0005	0.01425	0.0005	0.00375	0.0	0.0	0.0805	0.0045	0.003	0.0015	0.0	0.012	0.0	0.0	0.00025	0.0015	0.001	0.00125	0.0	0.00025	0.0	0.1145	0.0105	0.10225	0.00775	0.001	0.00175	0.00625	0.0255	0.0025	0.0005	0.01275	0.0195
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__	0.0	0.0	0.0	0.0	0.0015	0.0025	0.0	0.00075	0.0	0.00125	0.00075	0.00025	0.0	0.00225	0.00025	0.0	0.00025	0.00075	0.00075	0.00125	0.0	0.00375	0.001	0.00025	0.00025	0.00125	0.001	0.0	0.0005	0.00175	0.0015	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0035	0.0	0.00075	0.0	0.00075	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__Mogibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__1-68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Finegoldia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.00025	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Parvimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__WAL_1855D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.00025	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__SHA-98; f__; g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.00025	0.0	0.0	0.00075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__	0.004	0.0	0.0	0.00325	0.02	0.00425	0.00175	0.004	0.0	0.0005	0.08725	0.00875	0.005	0.02425	0.003	0.0095	0.0	0.00225	0.0065	0.006	0.0	0.013	0.008	0.004	0.001	0.00575	0.0155	0.00025	0.004	0.0225	0.00175	0.0	0.0	0.00025	0.00225	0.0005	0.06975	0.00125	0.0055	0.0	0.0	0.0125	0.13575	0.003	0.00225	0.00125	0.00175
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Catenibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00875	0.0	0.0455	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.00025	0.00025	0.0025	0.00025	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.00025	0.02325	0.0	0.00075	0.0	0.0	0.00025	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.00375	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemania	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.00025	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.00025	0.0	0.00025	0.00075	0.0	0.0	0.00075	0.0	0.0	0.00025	0.0	0.00075	0.0005	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.00125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]	0.02125	0.00025	0.008	0.0	0.0	0.00025	0.0225	0.001	0.00375	0.00075	0.0015	0.00025	0.004	0.00075	0.0	0.0005	0.0005	0.00025	0.0045	0.00525	0.0005	0.0	0.04025	0.0	0.011	0.00025	0.00075	0.0	0.00025	0.00175	0.00025	0.001	0.0005	0.0005	0.00075	0.00025	0.00625	0.00025	0.00375	0.022	0.0	0.0	0.0185	0.0	0.002	0.0015	0.0025
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__cc_115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.00025	0.0	0.0	0.0	0.00125	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.00225	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales; f__Victivallaceae; g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.00025	0.0025	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__	0.0	0.0	0.0	0.0	0.00175	0.00475	0.0	0.00025	0.00025	0.0	0.0	0.00225	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0045	0.0	0.0	0.0	0.0	0.0055	0.0	0.0095	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Nitratireductor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
