Taxon	1.49.1	1.203.2	2.55.2	2.55.1	2.26.1	1.155.2	2.52.2	1.49.2	2.52.1	1.506.2	1.97.1	1.7.1	1.68.1	1.97.2	1.511.2	1.121.2	2.510.2	2.503.1	2.510.1	1.153.2	2.503.2	2.79.2	1.68.2	1.506.1	1.7.2	1.72.1	2.79.1	2.157.2	1.511.1	1.121.1	1.153.1	2.504.1	2.26.2	2.25.2	2.199.1	2.504.2	2.25.1	2.76.1	2.76.2	1.72.2	2.45.1	1.203.1	2.45.2	1.155.1	2.199.2	1.507.1	1.507.2
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]	0.041	0.0	0.0025	0.0025	0.00125	0.00025	0.0	0.013	0.0005	0.01	0.00775	0.008	0.0495	0.001	0.02875	0.0005	0.0045	0.0335	0.003	0.0255	0.0105	0.003	0.0295	0.02075	0.00175	0.00775	0.008	0.03675	0.01375	0.0005	0.056	0.008	0.06875	0.02225	0.007	0.009	0.005	0.0	0.00025	0.00725	0.0	0.00025	0.0	0.00675	0.00375	0.0005	0.0015
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]	0.001	0.0	0.0	0.0	0.001	0.00125	0.0	0.00875	0.00125	0.00425	0.00925	0.0085	0.0	0.00275	0.005	0.0	0.0055	0.0065	0.00075	0.00375	0.0	0.01325	0.0015	0.01925	0.00725	0.001	0.0045	0.02	0.00375	0.00075	0.14475	0.0005	0.00525	0.01975	0.01375	0.00175	0.005	0.00025	0.0	0.001	0.0	0.0015	0.0	0.00125	0.00025	0.0025	0.00275
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]	0.0315	0.0	0.0	0.0	0.0	0.0085	0.0	0.01675	0.0	0.00025	0.00375	0.00625	0.01175	0.001	0.00125	0.0	0.06	0.0	0.01575	0.0	0.0	0.0065	0.0005	0.0	0.00375	0.0	0.033	0.0	0.011	0.0	0.00025	0.0	0.0	0.0	0.0285	0.00025	0.0105	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.00225	0.0	0.0
k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__	0.00325	0.0	0.0	0.0	0.0	0.0	0.0	0.00225	0.0	0.0	0.0	0.00025	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01125	0.0	0.0	0.0	0.0	0.0	0.0	0.00075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__	0.00125	0.00025	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0005	0.00025	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.00025	0.00025	0.001	0.0	0.0	0.0005	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.00025	0.0005	0.00025	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae	0.0	0.00125	0.0	0.0	0.00275	0.001	0.001	0.0	0.0015	0.00025	0.0	0.0	0.0	0.0005	0.0	0.001	0.00025	0.00075	0.0	0.00125	0.0005	0.0005	0.00225	0.0	0.00025	0.0	0.0005	0.0005	0.0	0.00075	0.00025	0.0	0.0	0.00075	0.00025	0.00075	0.001	0.0	0.0	0.00075	0.0	0.00575	0.001	0.00125	0.00175	0.0005	0.00025
k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.00025	0.00025	0.0	0.0	0.0	0.0	0.0	0.00025	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__	0.0	0.00025	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.00025
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0005	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae	0.00075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.00025	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.00025	0.0	0.00025	0.0005	0.0	0.0	0.0	0.00025	0.0005
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae	0.0	0.0765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00675	0.0	0.0135	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.00275	0.0	0.0	0.00125	0.0045
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae	0.0	0.0	0.00025	0.01375	0.00025	0.0	0.00075	0.0	0.0	0.0	0.00075	0.0	0.0	0.0	0.00025	0.001	0.0	0.00025	0.0	0.0	0.0	0.0	0.0025	0.00025	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.012	0.003	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.00025	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae	0.002	0.01025	0.0	0.001	0.0015	0.00075	0.01175	0.00025	0.00025	0.0035	0.00675	0.00275	0.00075	0.0045	0.00675	0.00675	0.001	0.00525	0.00025	0.00225	0.00025	0.00925	0.00875	0.001	0.003	0.00075	0.0	0.00025	0.00025	0.01275	0.00025	0.0	0.0	0.0005	0.00025	0.0	0.0065	0.00225	0.00075	0.00075	0.0285	0.06475	0.14775	0.0005	0.0005	0.0005	0.002
k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.00025	0.0	0.0005	0.0	0.0	0.0	0.0	0.00025	0.0	0.00025	0.0	0.0	0.0	0.0	0.0005	0.0	0.00025	0.0	0.00175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__; f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__	0.0235	0.001	0.001	0.03175	0.1415	0.021	0.01075	0.041	0.1535	0.0055	0.03375	0.08625	0.0075	0.10175	0.1685	0.044	0.0335	0.09925	0.04725	0.005	0.0035	0.068	0.08125	0.0435	0.00925	0.067	0.01825	0.00625	0.02975	0.1395	0.04675	0.00575	0.0025	0.00675	0.012	0.0035	0.21175	0.0085	0.0045	0.0925	0.0	0.53925	0.02725	0.29725	0.00475	0.006	0.00525
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae	0.0	0.0	0.0	0.0	0.0015	0.00025	0.0	0.00025	0.0	0.00025	0.0065	0.13875	0.00025	0.00175	0.0075	0.0005	0.00475	0.00225	0.00375	0.0	0.0	0.0015	0.00475	0.0025	0.00275	0.00025	0.00175	0.0005	0.0	0.001	0.00175	0.0	0.0	0.0	0.0	0.0	0.00175	0.0	0.00025	0.0015	0.0	0.00525	0.0	0.00025	0.0	0.0	0.00025
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	0.00025	0.024	0.0	0.001	0.00575	0.027	0.0	0.0065	0.0	0.00125	0.0015	0.00425	0.00025	0.00625	0.01325	0.001	0.00475	0.01325	0.00275	0.00075	0.00025	0.02475	0.02975	0.002	0.005	0.01375	0.025	0.00125	0.00425	0.0055	0.0015	0.0	0.0	0.00075	0.0005	0.0	0.00225	0.002	0.00075	0.0025	0.0	0.0005	0.041	0.001	0.00025	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075	0.00075	0.0	0.00025	0.00075	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.00025	0.00025	0.00075	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.00325	0.0	0.00125	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.00025	0.0	0.00025	0.0	0.0	0.00025	0.0	0.0	0.00075	0.0	0.0005	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.2055	0.00175	0.034	0.04275	0.11	0.1445	0.127	0.10675	0.0475	0.05675	0.0875	0.0475	0.0715	0.259	0.0195	0.2115	0.041	0.06825	0.049	0.08525	0.0225	0.1195	0.23175	0.069	0.0385	0.1645	0.082	0.02975	0.05525	0.17275	0.0295	0.013	0.05125	0.0305	0.011	0.023	0.13	0.0345	0.07125	0.0865	0.0	0.07475	0.4085	0.01225	0.093	0.02075	0.03075
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae	0.0	0.00025	0.0	0.00125	0.0005	0.0025	0.00925	0.0035	0.0	0.0025	0.00225	0.00075	0.002	0.0035	0.0005	0.0	0.0015	0.00275	0.00025	0.0	0.0005	0.0085	0.00025	0.00125	0.00025	0.0065	0.0	0.00125	0.00025	0.002	0.0	0.00025	0.0	0.0	0.00025	0.00025	0.00025	0.0	0.0015	0.001	0.0	0.0005	0.023	0.0	0.00025	0.0	0.00075
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.05575	0.005	0.066	0.1915	0.51775	0.48125	0.124	0.25825	0.45275	0.15425	0.28175	0.2235	0.10375	0.34525	0.22075	0.18625	0.30775	0.1815	0.11775	0.0495	0.05125	0.26975	0.2275	0.2065	0.1385	0.45025	0.287	0.15825	0.131	0.4445	0.11675	0.11	0.15525	0.07975	0.06275	0.1135	0.149	0.055	0.051	0.48675	0.00025	0.0545	0.087	0.0235	0.074	0.0175	0.0235
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae	0.021	0.00425	0.0355	0.05875	0.02875	0.05775	0.09775	0.0095	0.00375	0.0	0.03225	0.02225	0.055	0.016	0.004	0.035	0.042	0.07275	0.017	0.06425	0.0805	0.082	0.02125	0.01025	0.04675	0.0125	0.032	0.0265	0.0025	0.028	0.0415	0.00125	0.04775	0.00025	0.0015	0.1145	0.02425	0.11425	0.00875	0.0175	0.00175	0.01875	0.0255	0.008	0.0165	0.01275	0.0195
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]	0.0	0.0	0.0	0.0	0.0015	0.0025	0.0	0.00075	0.0	0.00125	0.00075	0.00025	0.0	0.00225	0.00025	0.0	0.00025	0.00075	0.00075	0.00125	0.0	0.00375	0.001	0.00025	0.0005	0.00125	0.001	0.0	0.0005	0.00175	0.0015	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0035	0.0	0.00075	0.0	0.00075	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0005	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.00025	0.0	0.00025	0.0	0.0015	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__SHA-98; f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.00025	0.0	0.0	0.00075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae	0.0255	0.00025	0.008	0.00325	0.02	0.00475	0.02425	0.0055	0.004	0.00125	0.08925	0.0095	0.0115	0.02525	0.00425	0.01025	0.00925	0.00375	0.0575	0.01125	0.0005	0.01425	0.07375	0.004	0.013	0.01125	0.017	0.001	0.00425	0.02475	0.002	0.0015	0.0005	0.00075	0.003	0.002	0.07625	0.0015	0.0095	0.023	0.0	0.013	0.158	0.003	0.00425	0.00275	0.00425
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales; f__Victivallaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.00025	0.0025	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__	0.0	0.0	0.0	0.0	0.00175	0.00475	0.0	0.00025	0.00025	0.0	0.0	0.00225	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0045	0.0	0.0	0.0	0.0	0.0055	0.0	0.0095	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae	0.0155	0.0	0.01325	0.00525	0.0	0.00025	0.001	0.01225	0.03775	0.001	0.001	0.00725	0.0085	0.001	0.02875	0.0005	0.0085	0.004	0.00325	0.01225	0.0	0.004	0.00725	0.016	0.011	0.0	0.00375	0.00825	0.00675	0.0005	0.01725	0.0	0.00325	0.008	0.0075	0.0	0.0005	0.004	0.02725	0.00025	0.0	0.0005	0.0	0.00025	0.01225	0.01025	0.018
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.00025	0.0	0.0	0.0	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.00125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0005	0.0	0.00025	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
