Taxon	1.49.1	1.203.2	2.55.2	2.55.1	2.26.1	1.155.2	2.52.2	1.49.2	2.52.1	1.506.2	1.97.1	1.7.1	1.68.1	1.97.2	1.511.2	1.121.2	2.510.2	2.503.1	2.510.1	1.153.2	2.503.2	2.79.2	1.68.2	1.506.1	1.7.2	1.72.1	2.79.1	2.157.2	1.511.1	1.121.1	1.153.1	2.504.1	2.26.2	2.25.2	2.199.1	2.504.2	2.25.1	2.76.1	2.76.2	1.72.2	2.45.1	1.203.1	2.45.2	1.155.1	2.199.2	1.507.1	1.507.2
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae	2.0	1.0	0.0	190.0	26.0	0.0	18.0	0.0	1.0	15.0	608.0	0.0	0.0	157.0	5.0	115.0	1161.0	4.0	129.0	0.0	3.0	621.0	125.0	5.0	1.0	0.0	362.0	2.0	0.0	75.0	1.0	1.0	2.0	1.0	1.0	0.0	34.0	2.0	6.0	0.0	0.0	13.0	1.0	22.0	10.0	1.0	2.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae	9.0	0.0	0.0	79.0	34.0	38.0	0.0	111.0	36.0	16.0	151.0	105.0	0.0	43.0	454.0	0.0	28.0	193.0	1.0	52.0	1.0	100.0	11.0	245.0	156.0	32.0	90.0	350.0	173.0	132.0	645.0	40.0	75.0	282.0	110.0	21.0	148.0	123.0	194.0	17.0	0.0	10.0	1.0	39.0	16.0	48.0	47.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7	13.0	0.0	0.0	0.0	0.0	12.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	76.0	0.0	16.0	0.0	0.0	51.0	1.0	1.0	0.0	0.0	94.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]	164.0	0.0	10.0	10.0	5.0	1.0	0.0	52.0	2.0	40.0	31.0	32.0	198.0	4.0	115.0	2.0	18.0	134.0	12.0	102.0	42.0	12.0	118.0	83.0	7.0	31.0	32.0	147.0	55.0	2.0	224.0	32.0	275.0	89.0	28.0	36.0	20.0	0.0	1.0	29.0	0.0	1.0	0.0	27.0	15.0	2.0	6.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]	4.0	0.0	0.0	0.0	4.0	5.0	0.0	35.0	5.0	17.0	37.0	34.0	0.0	11.0	20.0	0.0	22.0	26.0	3.0	15.0	0.0	53.0	6.0	77.0	29.0	4.0	18.0	80.0	15.0	3.0	579.0	2.0	21.0	79.0	55.0	7.0	20.0	1.0	0.0	4.0	0.0	6.0	0.0	5.0	1.0	10.0	11.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]	126.0	0.0	0.0	0.0	0.0	34.0	0.0	67.0	0.0	1.0	15.0	25.0	47.0	4.0	5.0	0.0	240.0	0.0	63.0	0.0	0.0	26.0	2.0	0.0	15.0	0.0	132.0	0.0	44.0	0.0	1.0	0.0	0.0	0.0	114.0	1.0	42.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0	0.0	0.0
k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__	13.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	1.0	0.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__	5.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	4.0	0.0	0.0	2.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae	0.0	5.0	0.0	0.0	11.0	4.0	4.0	0.0	6.0	1.0	0.0	0.0	0.0	2.0	0.0	4.0	1.0	3.0	0.0	5.0	2.0	2.0	9.0	0.0	1.0	0.0	2.0	2.0	0.0	3.0	1.0	0.0	0.0	3.0	1.0	3.0	4.0	0.0	0.0	3.0	0.0	23.0	4.0	5.0	7.0	2.0	1.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	2.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae	0.0	306.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	5.0	18.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae	0.0	0.0	1.0	55.0	1.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	48.0	12.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae	8.0	41.0	0.0	4.0	6.0	3.0	47.0	1.0	1.0	14.0	27.0	11.0	3.0	18.0	27.0	27.0	4.0	21.0	1.0	9.0	1.0	37.0	35.0	4.0	12.0	3.0	0.0	1.0	1.0	51.0	1.0	0.0	0.0	2.0	1.0	0.0	26.0	9.0	3.0	3.0	114.0	259.0	591.0	2.0	2.0	2.0	8.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__; f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__	94.0	4.0	4.0	127.0	566.0	84.0	43.0	164.0	614.0	22.0	135.0	345.0	30.0	407.0	674.0	176.0	134.0	397.0	189.0	20.0	14.0	272.0	325.0	174.0	37.0	268.0	73.0	25.0	119.0	558.0	187.0	23.0	10.0	27.0	48.0	14.0	847.0	34.0	18.0	370.0	0.0	2157.0	109.0	1189.0	19.0	24.0	21.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae	0.0	0.0	0.0	0.0	6.0	1.0	0.0	1.0	0.0	1.0	26.0	555.0	1.0	7.0	30.0	2.0	19.0	9.0	15.0	0.0	0.0	6.0	19.0	10.0	11.0	1.0	7.0	2.0	0.0	4.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	6.0	0.0	21.0	0.0	1.0	0.0	0.0	1.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	1.0	96.0	0.0	4.0	23.0	108.0	0.0	26.0	0.0	5.0	6.0	17.0	1.0	25.0	53.0	4.0	19.0	53.0	11.0	3.0	1.0	99.0	119.0	8.0	20.0	55.0	100.0	5.0	17.0	22.0	6.0	0.0	0.0	3.0	2.0	0.0	9.0	8.0	3.0	10.0	0.0	2.0	164.0	4.0	1.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	13.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	822.0	7.0	136.0	171.0	440.0	578.0	508.0	427.0	190.0	227.0	350.0	190.0	286.0	1036.0	78.0	846.0	164.0	273.0	196.0	341.0	90.0	478.0	927.0	276.0	154.0	658.0	328.0	119.0	221.0	691.0	118.0	52.0	205.0	122.0	44.0	92.0	520.0	138.0	285.0	346.0	0.0	299.0	1634.0	49.0	372.0	83.0	123.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae	0.0	1.0	0.0	5.0	2.0	10.0	37.0	14.0	0.0	10.0	9.0	3.0	8.0	14.0	2.0	0.0	6.0	11.0	1.0	0.0	2.0	34.0	1.0	5.0	1.0	26.0	0.0	5.0	1.0	8.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	6.0	4.0	0.0	2.0	92.0	0.0	1.0	0.0	3.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	223.0	20.0	264.0	766.0	2071.0	1925.0	496.0	1033.0	1811.0	617.0	1127.0	894.0	415.0	1381.0	883.0	745.0	1231.0	726.0	471.0	198.0	205.0	1079.0	910.0	826.0	554.0	1801.0	1148.0	633.0	524.0	1778.0	467.0	440.0	621.0	319.0	251.0	454.0	596.0	220.0	204.0	1947.0	1.0	218.0	348.0	94.0	296.0	70.0	94.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae	84.0	17.0	142.0	235.0	115.0	231.0	391.0	38.0	15.0	0.0	129.0	89.0	220.0	64.0	16.0	140.0	168.0	291.0	68.0	257.0	322.0	328.0	85.0	41.0	187.0	50.0	128.0	106.0	10.0	112.0	166.0	5.0	191.0	1.0	6.0	458.0	97.0	457.0	35.0	70.0	7.0	75.0	102.0	32.0	66.0	51.0	78.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]	0.0	0.0	0.0	0.0	6.0	10.0	0.0	3.0	0.0	5.0	3.0	1.0	0.0	9.0	1.0	0.0	1.0	3.0	3.0	5.0	0.0	15.0	4.0	1.0	2.0	5.0	4.0	0.0	2.0	7.0	6.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	14.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__SHA-98; f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae	102.0	1.0	32.0	13.0	80.0	19.0	97.0	22.0	16.0	5.0	357.0	38.0	46.0	101.0	17.0	41.0	37.0	15.0	230.0	45.0	2.0	57.0	295.0	16.0	52.0	45.0	68.0	4.0	17.0	99.0	8.0	6.0	2.0	3.0	12.0	8.0	305.0	6.0	38.0	92.0	0.0	52.0	632.0	12.0	17.0	11.0	17.0
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales; f__Victivallaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	10.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__	0.0	0.0	0.0	0.0	7.0	19.0	0.0	1.0	1.0	0.0	0.0	9.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	18.0	0.0	0.0	0.0	0.0	22.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae	62.0	0.0	53.0	21.0	0.0	1.0	4.0	49.0	151.0	4.0	4.0	29.0	34.0	4.0	115.0	2.0	34.0	16.0	13.0	49.0	0.0	16.0	29.0	64.0	44.0	0.0	15.0	33.0	27.0	2.0	69.0	0.0	13.0	32.0	30.0	0.0	2.0	16.0	109.0	1.0	0.0	2.0	0.0	1.0	49.0	41.0	72.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	1.0	0.0	0.0	0.0	0.0	12.0	0.0	4.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae	12.0	0.0	0.0	0.0	0.0	2.0	0.0	8.0	0.0	2.0	3.0	31.0	2.0	1.0	4.0	2.0	23.0	9.0	6.0	5.0	0.0	0.0	2.0	20.0	18.0	0.0	5.0	1.0	1.0	0.0	22.0	7.0	0.0	5.0	4.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	1.0	13.0	16.0
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
