Taxon	1.49.1	1.203.2	2.55.2	2.55.1	2.26.1	1.155.2	2.52.2	1.49.2	2.52.1	1.506.2	1.97.1	1.7.1	1.68.1	1.97.2	1.511.2	1.121.2	2.510.2	2.503.1	2.510.1	1.153.2	2.503.2	2.79.2	1.68.2	1.506.1	1.7.2	1.72.1	2.79.1	2.157.2	1.511.1	1.121.1	1.153.1	2.504.1	2.26.2	2.25.2	2.199.1	2.504.2	2.25.1	2.76.1	2.76.2	1.72.2	2.45.1	1.203.1	2.45.2	1.155.1	2.199.2	1.507.1	1.507.2
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__longum	0.0	10.0	16.0	9.0	39.0	7.0	14.0	10.0	37.0	36.0	84.0	6.0	0.0	46.0	0.0	122.0	8.0	34.0	205.0	59.0	0.0	4.0	0.0	11.0	8.0	40.0	38.0	17.0	2.0	9.0	2.0	0.0	2.0	10.0	9.0	0.0	105.0	18.0	15.0	132.0	0.0	57.0	0.0	43.0	411.0	4.0	6.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__pseudolongum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	1.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__	0.0	0.0	0.0	1.0	4.0	6.0	16.0	6.0	0.0	0.0	8.0	1.0	7.0	23.0	5.0	0.0	0.0	4.0	2.0	0.0	0.0	1.0	94.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	6.0	0.0	13.0	0.0	1.0	4.0	0.0	0.0
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	4.0	0.0	0.0	26.0	2.0	0.0	0.0	2.0	0.0	1.0	4.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__aerofaciens	1.0	0.0	0.0	5.0	11.0	8.0	0.0	14.0	2.0	8.0	18.0	49.0	0.0	0.0	29.0	13.0	0.0	0.0	2.0	0.0	1.0	2.0	0.0	35.0	0.0	0.0	0.0	0.0	2.0	5.0	1.0	0.0	0.0	1.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	70.0	0.0	10.0	0.0	0.0	0.0
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__stercoris	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Eggerthella; s__	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Eggerthella; s__lenta	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	6.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Slackia; s__	0.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	1.0	0.0	0.0	2.0	7.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	1310.0	2.0	1510.0	1330.0	50.0	268.0	311.0	1646.0	45.0	1950.0	327.0	789.0	1312.0	101.0	940.0	62.0	156.0	849.0	162.0	1780.0	2131.0	306.0	631.0	1417.0	2016.0	604.0	462.0	1031.0	2479.0	142.0	539.0	2515.0	1712.0	1777.0	2489.0	1104.0	643.0	1538.0	1323.0	574.0	1.0	23.0	7.0	84.0	203.0	1194.0	998.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__barnesiae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__caccae	33.0	0.0	0.0	0.0	23.0	0.0	1.0	18.0	0.0	35.0	0.0	135.0	1.0	0.0	0.0	4.0	1.0	330.0	0.0	0.0	87.0	0.0	0.0	11.0	24.0	0.0	0.0	220.0	0.0	40.0	0.0	0.0	113.0	0.0	45.0	0.0	0.0	394.0	419.0	0.0	0.0	3.0	1.0	0.0	4.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__coprophilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__eggerthii	0.0	0.0	11.0	116.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	16.0	0.0	0.0	1.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis	1.0	0.0	187.0	1.0	0.0	1.0	0.0	0.0	2.0	1.0	7.0	82.0	12.0	2.0	8.0	0.0	1.0	57.0	0.0	85.0	183.0	0.0	2.0	11.0	54.0	0.0	0.0	539.0	113.0	0.0	489.0	1.0	2.0	331.0	7.0	2.0	95.0	42.0	398.0	0.0	0.0	1.0	0.0	4.0	1.0	1744.0	1493.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus	1.0	0.0	0.0	597.0	1.0	115.0	2.0	2.0	2.0	402.0	6.0	26.0	0.0	1.0	117.0	3.0	26.0	161.0	18.0	70.0	434.0	18.0	1.0	80.0	93.0	23.0	161.0	206.0	59.0	7.0	32.0	505.0	180.0	144.0	80.0	441.0	55.0	165.0	201.0	17.0	0.0	24.0	1.0	0.0	113.0	106.0	117.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__plebeius	1.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	1.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis	3.0	0.0	1.0	22.0	0.0	7.0	2.0	11.0	0.0	12.0	9.0	5.0	85.0	2.0	32.0	8.0	0.0	24.0	1.0	270.0	41.0	5.0	22.0	18.0	12.0	7.0	18.0	32.0	9.0	3.0	10.0	4.0	44.0	94.0	17.0	3.0	3.0	46.0	117.0	4.0	0.0	1.0	0.0	3.0	2.0	40.0	44.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__	140.0	0.0	0.0	0.0	6.0	44.0	3.0	77.0	118.0	75.0	35.0	77.0	479.0	0.0	1.0	6.0	120.0	126.0	84.0	156.0	133.0	22.0	38.0	129.0	24.0	32.0	19.0	212.0	32.0	14.0	193.0	49.0	54.0	583.0	89.0	11.0	59.0	103.0	154.0	36.0	0.0	0.0	0.0	22.0	1.0	21.0	27.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis	37.0	0.0	1112.0	37.0	3.0	12.0	288.0	27.0	863.0	328.0	6.0	31.0	0.0	0.0	13.0	21.0	30.0	0.0	97.0	0.0	0.0	17.0	1.0	51.0	41.0	0.0	77.0	68.0	14.0	2.0	0.0	279.0	430.0	0.0	64.0	540.0	0.0	120.0	355.0	16.0	0.0	2.0	0.0	35.0	3.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__gordonii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	13.0	35.0	0.0	0.0	7.0	2.0	18.0	29.0	3.0	6.0	0.0	0.0	52.0	0.0	1.0	0.0	0.0	8.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0	0.0	0.0	0.0	0.0	19.0	1.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	2.0	1.0	0.0	0.0	26.0	0.0	18.0	0.0	0.0	2.0	573.0	0.0	0.0	149.0	3.0	97.0	1132.0	1.0	123.0	0.0	3.0	569.0	125.0	4.0	1.0	0.0	354.0	2.0	0.0	71.0	0.0	1.0	2.0	1.0	1.0	0.0	33.0	1.0	1.0	0.0	0.0	13.0	1.0	3.0	7.0	1.0	2.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__stercorea	0.0	0.0	0.0	188.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	9.0	0.0	0.0	79.0	34.0	38.0	0.0	111.0	36.0	16.0	151.0	105.0	0.0	43.0	454.0	0.0	28.0	193.0	1.0	52.0	1.0	100.0	11.0	245.0	156.0	32.0	90.0	350.0	173.0	132.0	645.0	40.0	75.0	282.0	110.0	21.0	148.0	123.0	194.0	17.0	0.0	10.0	1.0	39.0	16.0	48.0	47.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	13.0	0.0	0.0	0.0	0.0	12.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	76.0	0.0	16.0	0.0	0.0	51.0	1.0	1.0	0.0	0.0	94.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__	164.0	0.0	10.0	10.0	5.0	1.0	0.0	52.0	2.0	40.0	31.0	32.0	198.0	4.0	115.0	2.0	18.0	134.0	12.0	102.0	42.0	12.0	118.0	83.0	7.0	31.0	32.0	147.0	55.0	2.0	224.0	32.0	275.0	89.0	28.0	36.0	20.0	0.0	1.0	29.0	0.0	1.0	0.0	27.0	15.0	2.0	6.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas; s__	4.0	0.0	0.0	0.0	0.0	1.0	0.0	12.0	3.0	6.0	1.0	15.0	0.0	0.0	3.0	0.0	1.0	0.0	1.0	3.0	0.0	1.0	0.0	58.0	12.0	2.0	1.0	13.0	0.0	1.0	20.0	2.0	8.0	70.0	8.0	7.0	15.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	9.0	11.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__	0.0	0.0	0.0	0.0	4.0	4.0	0.0	23.0	2.0	11.0	36.0	19.0	0.0	11.0	17.0	0.0	21.0	26.0	2.0	12.0	0.0	52.0	6.0	19.0	17.0	2.0	17.0	67.0	15.0	2.0	559.0	0.0	13.0	9.0	47.0	0.0	5.0	1.0	0.0	2.0	0.0	6.0	0.0	5.0	1.0	1.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__Paraprevotella; s__	126.0	0.0	0.0	0.0	0.0	34.0	0.0	67.0	0.0	0.0	0.0	25.0	47.0	0.0	5.0	0.0	71.0	0.0	11.0	0.0	0.0	26.0	2.0	0.0	15.0	0.0	132.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	114.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	15.0	0.0	0.0	4.0	0.0	0.0	159.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__tannerae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__	13.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	1.0	0.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	5.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	4.0	0.0	0.0	2.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__thermoamylovorans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__sciuri	0.0	5.0	0.0	0.0	11.0	4.0	4.0	0.0	6.0	1.0	0.0	0.0	0.0	2.0	0.0	4.0	1.0	3.0	0.0	5.0	2.0	2.0	9.0	0.0	1.0	0.0	2.0	2.0	0.0	3.0	1.0	0.0	0.0	3.0	1.0	3.0	4.0	0.0	0.0	3.0	0.0	23.0	4.0	5.0	7.0	2.0	1.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
