Taxon	43	255	303	202	247	243	82	299	30	275	263	218	214	254	258	302	41	312	251	49	289	7	215	279	1	204	72	24	317	23	120	39	40	226	277	288	211	260	311	266	66	179	35	233	271	331	329	9	280	17	265	114	200	262	52	229	58	284	10	6	32	85	26	249	45	236	227	8	181	278	116	154	248	301	33	330	273	207	37	51	5	272	206	285	281	156	92	283	237	19	316	327	297	267	315	314	291	245	201	264	139	257	292	150	210	293	269	12	310	268	15	256	220	328	36	87	326	286	212	102	270	296	100	222	50	313	282	274	213	101	80	239	46	252	240	79	235	2	238	25	209	29	259	18	205	77	217	300	250	147	298	230	98	223	246	224	208	290	11	93	228	261	21	47	287	234	276	242	144	225	241	216	78	221	253	231
k__Archaea; p__Euryarchaeota	0.0005	0.0	0.0	0.00125	0.00025	0.0	0.0	0.0	0.00025	0.00025	0.0	0.0	0.0	0.0035	0.0	0.0	0.00175	0.00025	0.0	0.0	0.001	0.0005	0.0	0.00075	0.0025	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0005	0.0	0.0	0.0	0.00025	0.00075	0.0	0.0	0.0	0.0	0.00175	0.00125	0.0	0.0	0.0025	0.0	0.00025	0.0	0.00025	0.0005	0.0	0.0	0.0	0.0	0.00475	0.00025	0.0	0.0	0.00175	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0065	0.0	0.0005	0.00275	0.00125	0.00025	0.0	0.0	0.00575	0.00125	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0075	0.0	0.0	0.00075	0.0	0.0	0.0005	0.0	0.00025	0.0	0.0	0.0	0.00025	0.0	0.00025	0.0	0.0	0.0	0.00025	0.00075	0.003	0.0005	0.0	0.0	0.0035	0.00125	0.0	0.0	0.0	0.0015	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.00025	0.0005	0.0	0.0	0.00025	0.0005	0.0	0.0	0.0	0.0	0.00175	0.0	0.00025	0.0	0.00075	0.0	0.008	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.00425	0.0	0.0	0.00025	0.00075	0.0	0.0	0.00025	0.0	0.0	0.00025	0.0	0.0	0.0	0.00125	0.00025	0.0
k__Bacteria; p__Actinobacteria	0.104	0.05675	0.00775	0.01725	0.01425	0.11425	0.069	0.03375	0.03675	0.0175	0.0165	0.00825	0.08675	0.03825	0.0335	0.04975	0.124	0.0215	0.019	0.166	0.0065	0.07175	0.01375	0.04675	0.08325	0.00925	0.0365	0.05275	0.1965	0.13125	0.03425	0.0365	0.0315	0.08925	0.052	0.0545	0.007	0.005	0.04175	0.00625	0.03625	0.02525	0.05525	0.0035	0.0175	0.02275	0.0145	0.48	0.1205	0.10075	0.1105	0.00575	0.01225	0.0055	0.13475	0.0185	0.02575	0.02225	0.26575	0.045	0.067	0.10025	0.0415	0.0115	0.0815	0.05175	0.0005	0.1655	0.03925	0.02325	0.0045	0.0285	0.03225	0.0105	0.03525	0.01525	0.011	0.00125	0.009	0.1075	0.02575	0.00075	0.004	0.0785	0.0275	0.0035	0.0295	0.02225	0.01525	0.119	0.0115	0.09275	0.02225	0.019	0.0605	0.065	0.045	0.0035	0.05325	0.01725	0.003	0.02775	0.052	0.02125	0.12225	0.0025	0.00475	0.06675	0.102	0.007	0.1465	0.0015	0.01775	0.03325	0.02325	0.05325	0.14675	0.0015	0.05525	0.02275	0.0035	0.04525	0.008	0.01225	0.0555	0.114	0.1195	0.01225	0.0	0.0505	0.03975	0.00575	0.08225	0.00125	0.01825	0.206	0.02125	0.03425	0.00075	0.054	0.02875	0.0295	0.0095	0.12425	0.005	0.076	0.017	0.046	0.07025	0.034	0.0305	0.0235	0.01925	0.02425	0.031	0.01	0.0015	0.02125	0.0455	0.01775	0.05625	0.0245	0.0425	0.076	0.001	0.011	0.0045	0.00125	0.01425	0.028	0.15475	0.224	0.02275	0.063	0.0075	0.06925
k__Bacteria; p__Bacteroidetes	0.00025	0.01125	0.0745	0.04575	0.01325	0.01325	0.00325	0.06575	0.00075	0.068	0.0785	0.04475	0.03125	0.11575	0.12475	0.00725	0.0005	0.125	0.06525	0.004	0.19875	0.00075	0.20575	0.06125	0.04675	0.1845	0.0025	0.00325	0.0005	0.0005	0.007	0.00275	0.00325	0.01975	0.00375	0.07725	0.11675	0.2525	0.00375	0.26525	0.00775	0.037	0.01425	0.0	0.04725	0.148	0.13675	0.001	0.00775	0.01525	0.44825	0.05875	0.025	0.19475	0.03275	0.05975	0.007	0.25875	0.0005	0.00625	0.00325	0.00975	0.0005	0.0215	0.002	0.02175	0.06975	0.002	0.025	0.02975	0.31875	0.23125	0.13175	0.256	0.07275	0.13	0.029	0.17125	0.10525	0.01225	0.00225	0.18825	0.248	0.03	0.008	0.08975	0.23575	0.00525	0.014	0.00525	0.001	0.0	0.1105	0.05725	0.025	0.124	0.0095	0.05325	0.025	0.00975	0.1585	0.051	0.13725	0.173	0.00775	0.16225	0.1685	0.0005	0.0025	0.23825	0.003	0.24375	0.31	0.0015	0.0365	0.0815	0.0005	0.04775	0.04125	0.001	0.07175	0.04	0.0045	0.08225	0.00425	0.00125	0.09475	0.1615	0.0545	0.00325	0.005	0.04725	0.0015	0.116	0.0305	0.00175	0.03775	0.048	0.27475	0.00175	0.0275	0.00075	0.01875	0.00325	0.06925	0.06225	0.03225	0.095	0.019	0.168	0.089	0.36925	0.06325	0.23875	0.03525	0.1275	0.1115	0.12875	0.0025	0.08575	0.05275	0.27075	0.07475	0.00175	0.057	0.0005	0.008	0.123	0.21975	0.0155	0.1235	0.12225	0.013	0.06925	0.06025	0.014
k__Bacteria; p__Chlorobi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Cyanobacteria	0.00025	0.0	0.0	0.0	0.0	0.0035	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.00025	0.0	0.01275	0.0	0.00425	0.00075	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.00425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.00025	0.01275	0.0	0.00025	0.001	0.0	0.00025	0.0	0.00025	0.00025	0.0	0.0005	0.0	0.00075	0.0	0.00125	0.0	0.00125	0.0	0.0	0.0	0.0	0.00475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.00025	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00125	0.0005	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.00025	0.0	0.0	0.00025	0.0	0.0	0.0	0.00025	0.0	0.0005	0.0	0.00025	0.0005	0.00025	0.0	0.00075	0.00075	0.00025	0.0	0.00025	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.00025	0.00025	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025
k__Bacteria; p__Firmicutes	0.877	0.83425	0.888	0.924	0.9665	0.856	0.91675	0.887	0.95475	0.78675	0.8915	0.6525	0.8735	0.835	0.82575	0.881	0.859	0.84775	0.914	0.79025	0.7905	0.90575	0.776	0.8845	0.8535	0.71725	0.94675	0.934	0.795	0.86425	0.91675	0.931	0.9595	0.85675	0.93925	0.86125	0.86	0.73875	0.94325	0.68725	0.9425	0.9125	0.9255	0.867	0.92975	0.76625	0.7745	0.5	0.69875	0.87175	0.419	0.91875	0.8995	0.78825	0.73225	0.84275	0.76925	0.646	0.71025	0.92425	0.8965	0.77425	0.943	0.955	0.90725	0.854	0.92825	0.81525	0.84075	0.922	0.643	0.70625	0.7805	0.715	0.8755	0.77225	0.911	0.7885	0.79925	0.82175	0.93025	0.79975	0.7205	0.87975	0.86875	0.8655	0.69725	0.97175	0.9445	0.804	0.981	0.90475	0.85875	0.9155	0.887	0.80125	0.93675	0.92525	0.91375	0.96675	0.83325	0.919	0.79675	0.76225	0.8605	0.819	0.824	0.9095	0.867	0.666	0.8475	0.7545	0.58775	0.8965	0.932	0.7335	0.712	0.91575	0.87925	0.97325	0.91275	0.88875	0.9705	0.9005	0.83125	0.8805	0.77475	0.80325	0.92375	0.92675	0.93575	0.93625	0.902	0.88025	0.9275	0.539	0.9315	0.90575	0.644	0.9335	0.91475	0.951	0.9675	0.83925	0.87825	0.6415	0.9015	0.8135	0.90275	0.74125	0.86625	0.5555	0.90375	0.7275	0.92425	0.8605	0.8755	0.82875	0.94175	0.83425	0.8805	0.69425	0.84375	0.9125	0.93125	0.57975	0.95175	0.86325	0.67575	0.93925	0.72	0.6485	0.352	0.8635	0.9195	0.88525
k__Bacteria; p__Fusobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.00275	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0
k__Bacteria; p__Lentisphaerae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Planctomycetes	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
